datetime,T,RH,WS,Rs,P,ETo_mm_hr
2001-01-01 00:00:00,12.02,43.44,2.48,0.0,98.82,0.059937497966768775
2001-01-01 01:00:00,11.26,51.22,2.49,0.0,98.79,0.05064750490032915
2001-01-01 02:00:00,10.55,61.74,2.43,0.0,98.75,0.03910818783354892
2001-01-01 03:00:00,9.95,72.77,2.33,0.0,98.75,0.02805869608631234
2001-01-01 04:00:00,9.46,82.93,2.23,0.0,98.76,0.018781108111947817
2001-01-01 05:00:00,9.32,95.03,2.36,0.0,98.8,0.008840902526605878
2001-01-01 06:00:00,9.02,99.25,2.34,0.0,98.88,0.005296026860194872
2001-01-01 07:00:00,9.66,95.93,2.92,0.21,98.97,0.02539334574360816
2001-01-01 08:00:00,11.73,83.73,3.5,0.94,99.03,0.11987526689011425
2001-01-01 09:00:00,14.99,64.95,3.22,1.63,99.08,0.2550557410053765
2001-01-01 10:00:00,18.77,40.82,3.69,2.17,99.11,0.41678773542910513
2001-01-01 11:00:00,20.99,30.46,4.11,2.5,99.06,0.5223660074840647
2001-01-01 12:00:00,22.15,26.27,4.43,2.48,98.97,0.5543054274784799
2001-01-01 13:00:00,22.69,24.26,4.56,2.3,98.89,0.5424960294502259
2001-01-01 14:00:00,22.69,23.78,4.5,1.88,98.83,0.47671170482834196
2001-01-01 15:00:00,22.11,24.63,4.27,1.26,98.81,0.3652902685804351
2001-01-01 16:00:00,20.83,27.02,3.41,0.55,98.8,0.20550540089350897
2001-01-01 17:00:00,17.02,35.28,1.57,0.04,98.84,0.015291829565552084
2001-01-01 18:00:00,15.49,39.82,1.58,0.0,98.92,0.05985317590925661
2001-01-01 19:00:00,14.63,42.79,1.6,0.0,99.0,0.05572416138521633
2001-01-01 20:00:00,13.88,45.44,1.58,0.0,99.05,0.051607508390460854
2001-01-01 21:00:00,13.24,47.38,1.53,0.0,99.06,0.04804486318074054
2001-01-01 22:00:00,12.71,48.83,1.45,0.0,99.05,0.044816496976855226
2001-01-01 23:00:00,12.33,49.72,1.35,0.0,99.03,0.04210266734391659
2001-01-02 00:00:00,12.16,49.83,1.26,0.0,99.02,0.04045301245630892
2001-01-02 01:00:00,12.08,49.65,1.17,0.0,99.03,0.03909559626515945
2001-01-02 02:00:00,11.9,50.02,1.1,0.0,99.03,0.03750954729583871
2001-01-02 03:00:00,11.55,51.08,1.08,0.0,99.04,0.03606841276335838
2001-01-02 04:00:00,11.09,52.43,1.1,0.0,99.06,0.03493397794033339
2001-01-02 05:00:00,10.59,54.11,1.13,0.0,99.11,0.033680986688082434
2001-01-02 06:00:00,10.09,55.98,1.14,0.0,99.18,0.03206033360151422
2001-01-02 07:00:00,10.38,54.95,1.03,0.16,99.26,0.051396378660567586
2001-01-02 08:00:00,13.08,46.11,1.66,0.8,99.33,0.14847459512491398
2001-01-02 09:00:00,15.75,38.73,1.51,1.46,99.4,0.2535701720866956
2001-01-02 10:00:00,19.7,27.01,1.11,2.01,99.41,0.3596753978369537
2001-01-02 11:00:00,21.43,21.9,1.29,2.35,99.35,0.4369117816439688
2001-01-02 12:00:00,22.47,19.36,1.32,2.47,99.26,0.4643872919028713
2001-01-02 13:00:00,23.09,18.24,1.34,2.3,99.16,0.43780581454577455
2001-01-02 14:00:00,23.28,17.85,1.43,1.89,99.11,0.3670973992345668
2001-01-02 15:00:00,22.95,18.21,1.66,1.28,99.09,0.2648405528633076
2001-01-02 16:00:00,21.72,19.63,1.36,0.58,99.1,0.11344732754150157
2001-01-02 17:00:00,18.57,24.23,1.11,0.04,99.13,0.0
2001-01-02 18:00:00,17.0,27.01,1.29,0.0,99.2,0.0679856468013462
2001-01-02 19:00:00,15.73,29.93,1.39,0.0,99.25,0.0651250578657314
2001-01-02 20:00:00,14.66,33.03,1.44,0.0,99.29,0.06116686667711237
2001-01-02 21:00:00,13.71,36.55,1.47,0.0,99.31,0.056756673659704805
2001-01-02 22:00:00,12.86,40.56,1.5,0.0,99.31,0.05228344758922104
2001-01-02 23:00:00,12.13,45.01,1.55,0.0,99.28,0.04811025837412217
2001-01-03 00:00:00,11.53,49.5,1.62,0.0,99.25,0.04441914381580477
2001-01-03 01:00:00,11.05,53.5,1.71,0.0,99.23,0.04145875052182083
2001-01-03 02:00:00,10.65,56.91,1.8,0.0,99.2,0.038963334631881445
2001-01-03 03:00:00,10.27,59.63,1.83,0.0,99.19,0.03647837504848334
2001-01-03 04:00:00,9.89,61.84,1.8,0.0,99.22,0.03399307339599539
2001-01-03 05:00:00,9.51,63.61,1.76,0.0,99.28,0.03186426297801492
2001-01-03 06:00:00,9.15,64.82,1.73,0.0,99.37,0.03031168547251715
2001-01-03 07:00:00,10.09,60.64,1.86,0.18,99.45,0.06366159223327299
2001-01-03 08:00:00,13.48,48.41,3.35,0.88,99.53,0.18850591081526544
2001-01-03 09:00:00,16.35,40.26,2.83,1.57,99.58,0.29836835708016907
2001-01-03 10:00:00,20.62,28.64,3.02,2.12,99.57,0.44179065044429006
2001-01-03 11:00:00,22.65,23.48,3.05,2.46,99.5,0.525482731062647
2001-01-03 12:00:00,23.76,21.29,2.83,2.58,99.38,0.5536553940905056
2001-01-03 13:00:00,24.41,20.04,2.55,2.41,99.29,0.5221096755587894
2001-01-03 14:00:00,24.58,19.41,2.43,1.99,99.22,0.4438400330217645
2001-01-03 15:00:00,24.16,19.42,2.51,1.37,99.17,0.3330090936124506
2001-01-03 16:00:00,22.71,20.73,1.89,0.63,99.16,0.15734801606060933
2001-01-03 17:00:00,18.57,26.84,1.31,0.05,99.18,0.009215564168706697
2001-01-03 18:00:00,16.82,29.82,1.48,0.0,99.23,0.07002608528423176
2001-01-03 19:00:00,15.69,31.88,1.62,0.0,99.28,0.06846037751495923
2001-01-03 20:00:00,14.73,33.83,1.77,0.0,99.31,0.0670814766510941
2001-01-03 21:00:00,13.88,35.86,1.9,0.0,99.33,0.06513054427174982
2001-01-03 22:00:00,13.09,38.07,1.98,0.0,99.33,0.062183818798348486
2001-01-03 23:00:00,12.36,40.37,2.04,0.0,99.31,0.05899413141890107
2001-01-04 00:00:00,11.67,42.81,2.05,0.0,99.29,0.05523087094690179
2001-01-04 01:00:00,11.05,45.21,2.03,0.0,99.28,0.0514895220420825
2001-01-04 02:00:00,10.5,47.51,2.03,0.0,99.25,0.04834181872733346
2001-01-04 03:00:00,9.99,50.19,2.04,0.0,99.25,0.04517133923883658
2001-01-04 04:00:00,9.52,52.88,2.02,0.0,99.27,0.04193374121395804
2001-01-04 05:00:00,9.05,56.12,1.97,0.0,99.31,0.0381944762417116
2001-01-04 06:00:00,8.57,59.72,1.89,0.0,99.38,0.03417829826347762
2001-01-04 07:00:00,9.46,57.89,2.15,0.17,99.45,0.07049018046373014
2001-01-04 08:00:00,12.67,47.99,3.65,0.86,99.51,0.18766678429632225
2001-01-04 09:00:00,15.72,39.93,3.19,1.55,99.54,0.29847996142414185
2001-01-04 10:00:00,20.18,26.45,3.5,2.1,99.52,0.45202542552374114
2001-01-04 11:00:00,22.41,19.95,3.64,2.43,99.46,0.5445301177001395
2001-01-04 12:00:00,23.69,16.98,3.62,2.6,99.38,0.5916193717379974
2001-01-04 13:00:00,24.43,15.35,3.39,2.42,99.31,0.5651811506303002
2001-01-04 14:00:00,24.56,14.54,3.68,2.01,99.21,0.510770228021891
2001-01-04 15:00:00,24.03,14.48,3.79,1.39,99.19,0.406390630146723
2001-01-04 16:00:00,22.41,15.74,2.78,0.65,99.22,0.21589243932710775
2001-01-04 17:00:00,17.69,21.08,1.66,0.06,99.24,0.033732004998932044
2001-01-04 18:00:00,15.97,23.53,1.85,0.0,99.3,0.08235460267536233
2001-01-04 19:00:00,14.98,25.09,1.99,0.0,99.36,0.08045102136965572
2001-01-04 20:00:00,14.09,26.68,2.11,0.0,99.39,0.07809915840603363
2001-01-04 21:00:00,13.27,28.46,2.19,0.0,99.4,0.07494330287045695
2001-01-04 22:00:00,12.52,30.22,2.31,0.0,99.39,0.0725004843040219
2001-01-04 23:00:00,11.85,32.26,2.44,0.0,99.36,0.06999045875690764
2001-01-05 00:00:00,11.2,34.5,2.51,0.0,99.33,0.06657698012882175
2001-01-05 01:00:00,10.55,37.03,2.49,0.0,99.32,0.0620688355458361
2001-01-05 02:00:00,9.95,39.7,2.48,0.0,99.3,0.057871174224466096
2001-01-05 03:00:00,9.38,42.33,2.5,0.0,99.29,0.05421058203083428
2001-01-05 04:00:00,8.88,44.75,2.6,0.0,99.28,0.05159853528614405
2001-01-05 05:00:00,8.4,47.1,2.69,0.0,99.28,0.0490053819674334
2001-01-05 06:00:00,7.87,49.6,2.67,0.0,99.33,0.045549679133307534
2001-01-05 07:00:00,8.71,47.59,3.23,0.19,99.4,0.10241898637778865
2001-01-05 08:00:00,11.51,40.06,4.27,0.91,99.46,0.20886640565218847
2001-01-05 09:00:00,14.96,32.27,3.86,1.62,99.49,0.3253778151925994
2001-01-05 10:00:00,19.64,22.33,4.46,2.2,99.47,0.4906202717958128
2001-01-05 11:00:00,21.99,17.44,3.95,2.53,99.39,0.5665296508091926
2001-01-05 12:00:00,23.31,14.91,3.54,2.57,99.26,0.5824075483287676
2001-01-05 13:00:00,24.12,13.28,3.26,2.41,99.14,0.5575495246658076
2001-01-05 14:00:00,24.35,12.36,2.98,1.99,99.06,0.47606659424279335
2001-01-05 15:00:00,23.92,12.15,2.58,1.37,99.02,0.3426505453599476
2001-01-05 16:00:00,22.2,13.6,1.38,0.64,99.04,0.12793377325384397
2001-01-05 17:00:00,18.99,16.14,1.14,0.05,99.07,0.0011155680174267943
2001-01-05 18:00:00,17.66,17.4,1.23,0.0,99.12,0.07612350391189063
2001-01-05 19:00:00,16.66,18.38,1.27,0.0,99.18,0.07401660515356873
2001-01-05 20:00:00,15.64,19.53,1.35,0.0,99.2,0.07274483211220921
2001-01-05 21:00:00,14.72,20.54,1.41,0.0,99.22,0.07105927629484868
2001-01-05 22:00:00,13.9,21.56,1.46,0.0,99.21,0.06924066209011197
2001-01-05 23:00:00,13.13,22.55,1.51,0.0,99.18,0.06748836113522748
2001-01-06 00:00:00,12.26,23.87,1.55,0.0,99.16,0.06492744467862045
2001-01-06 01:00:00,11.26,25.61,1.62,0.0,99.11,0.06222065062139176
2001-01-06 02:00:00,10.48,27.09,1.65,0.0,99.06,0.05955113789866619
2001-01-06 03:00:00,9.75,28.7,1.64,0.0,99.03,0.05634000097591898
2001-01-06 04:00:00,9.14,30.17,1.59,0.0,99.02,0.05305598105772937
2001-01-06 05:00:00,8.82,31.13,1.51,0.0,99.09,0.05047853013463265
2001-01-06 06:00:00,8.54,32.03,1.51,0.0,99.14,0.049264610844075754
2001-01-06 07:00:00,9.5,30.44,1.38,0.17,99.21,0.07896513536244294
2001-01-06 08:00:00,13.57,23.57,2.35,0.86,99.25,0.20194453130338028
2001-01-06 09:00:00,16.33,19.82,2.13,1.55,99.3,0.3051915800476349
2001-01-06 10:00:00,20.2,15.55,1.37,2.15,99.29,0.39683922382727865
2001-01-06 11:00:00,22.73,12.96,1.86,2.49,99.21,0.49649528494422845
2001-01-06 12:00:00,23.62,11.83,2.81,2.64,99.12,0.573996972249156
2001-01-06 13:00:00,23.96,11.05,3.15,2.46,99.02,0.562605079546954
2001-01-06 14:00:00,23.89,10.55,3.06,2.04,98.94,0.4860633236354139
2001-01-06 15:00:00,23.36,10.45,2.94,1.41,98.93,0.36681243629518573
2001-01-06 16:00:00,21.62,11.68,1.83,0.66,98.95,0.16007655546694927
2001-01-06 17:00:00,17.69,14.52,1.33,0.06,98.98,0.015652465164702922
2001-01-06 18:00:00,16.32,15.51,1.44,0.0,99.05,0.08078096391302322
2001-01-06 19:00:00,15.49,16.18,1.47,0.0,99.09,0.0785963223922177
2001-01-06 20:00:00,14.64,17.0,1.5,0.0,99.12,0.07617915253190848
2001-01-06 21:00:00,13.82,17.83,1.52,0.0,99.13,0.07357122693710554
2001-01-06 22:00:00,13.14,18.53,1.51,0.0,99.12,0.07079516955122854
2001-01-06 23:00:00,12.49,19.22,1.51,0.0,99.08,0.06839862071059123
2001-01-07 00:00:00,11.83,20.07,1.51,0.0,99.04,0.06589944701990766
2001-01-07 01:00:00,11.11,20.92,1.55,0.0,99.02,0.06408872612296948
2001-01-07 02:00:00,10.2,22.35,1.61,0.0,99.01,0.061657807775133126
2001-01-07 03:00:00,9.38,23.88,1.66,0.0,98.99,0.05917553343367613
2001-01-07 04:00:00,8.81,25.24,1.7,0.0,98.99,0.057310822363958555
2001-01-07 05:00:00,8.35,26.77,1.75,0.0,99.01,0.05574513675266865
2001-01-07 06:00:00,7.98,28.36,1.82,0.0,99.07,0.05459792133686309
2001-01-07 07:00:00,8.98,27.62,1.97,0.15,99.14,0.10002640655479528
2001-01-07 08:00:00,12.98,21.93,3.74,0.81,99.19,0.23960699935539406
2001-01-07 09:00:00,15.73,18.8,3.29,1.49,99.23,0.33348767160311005
2001-01-07 10:00:00,19.88,14.34,3.19,2.09,99.22,0.4604153361835775
2001-01-07 11:00:00,22.33,12.56,3.22,2.43,99.16,0.5424740839819723
2001-01-07 12:00:00,23.3,12.0,2.8,2.53,99.05,0.5505104222895567
2001-01-07 13:00:00,23.83,11.61,2.4,2.32,98.96,0.5017612384229811
2001-01-07 14:00:00,23.89,11.62,2.25,1.88,98.88,0.4166016211387071
2001-01-07 15:00:00,23.39,12.07,2.22,1.24,98.84,0.30157527022527797
2001-01-07 16:00:00,21.66,13.78,1.43,0.55,98.83,0.12083677728674123
2001-01-07 17:00:00,17.75,17.57,1.33,0.05,98.85,0.013103024790319228
2001-01-07 18:00:00,15.85,19.92,1.51,0.0,98.93,0.07727984454715638
2001-01-07 19:00:00,14.58,21.83,1.7,0.0,99.01,0.07638367046570561
2001-01-07 20:00:00,13.66,23.59,1.95,0.0,99.08,0.0768966886816531
2001-01-07 21:00:00,12.85,25.53,2.14,0.0,99.12,0.07563115535418415
2001-01-07 22:00:00,12.13,27.78,2.31,0.0,99.12,0.07356627686191786
2001-01-07 23:00:00,11.49,30.02,2.46,0.0,99.08,0.07119275550812464
2001-01-08 00:00:00,10.91,32.28,2.51,0.0,99.03,0.06773988321746358
2001-01-08 01:00:00,10.36,34.23,2.45,0.0,99.0,0.063631932655373
2001-01-08 02:00:00,9.86,36.03,2.38,0.0,98.97,0.05988545184917234
2001-01-08 03:00:00,9.37,37.77,2.29,0.0,98.95,0.05619055358320678
2001-01-08 04:00:00,8.88,39.46,2.2,0.0,98.96,0.05270134903190644
2001-01-08 05:00:00,8.4,41.07,2.13,0.0,99.01,0.049635783902664765
2001-01-08 06:00:00,7.92,42.61,2.09,0.0,99.07,0.04701519958807568
2001-01-08 07:00:00,8.78,40.37,2.35,0.13,99.15,0.09460950751658011
2001-01-08 08:00:00,11.71,33.32,3.37,0.7,99.22,0.19218999841799742
2001-01-08 09:00:00,14.69,27.44,2.49,1.29,99.27,0.2683635050769043
2001-01-08 10:00:00,19.38,20.24,2.52,1.85,99.27,0.39534073403567455
2001-01-08 11:00:00,21.58,17.41,2.89,2.2,99.2,0.48596676203909395
2001-01-08 12:00:00,22.59,16.01,2.98,2.45,99.09,0.5340261117083638
2001-01-08 13:00:00,23.08,15.07,3.01,2.28,98.98,0.5116876691780881
2001-01-08 14:00:00,23.16,14.6,2.99,1.87,98.91,0.4425766599403514
2001-01-08 15:00:00,22.72,14.65,2.91,1.24,98.89,0.33216925134916636
2001-01-08 16:00:00,21.11,16.04,1.89,0.56,98.93,0.1481097352423351
2001-01-08 17:00:00,16.98,20.93,1.34,0.05,99.0,0.012393089710275574
2001-01-08 18:00:00,15.3,23.41,1.51,0.0,99.08,0.07261873573251097
2001-01-08 19:00:00,14.2,25.35,1.63,0.0,99.17,0.07061888151436567
2001-01-08 20:00:00,13.22,27.35,1.75,0.0,99.22,0.06849789757312078
2001-01-08 21:00:00,12.34,29.42,1.85,0.0,99.24,0.06595378323455944
2001-01-08 22:00:00,11.53,31.85,1.92,0.0,99.23,0.06269255192764356
2001-01-08 23:00:00,10.77,34.35,1.98,0.0,99.2,0.0593536125147035
2001-01-09 00:00:00,10.11,37.05,2.03,0.0,99.18,0.05601579233348548
2001-01-09 01:00:00,9.5,39.52,2.06,0.0,99.16,0.05282691409993649
2001-01-09 02:00:00,8.92,41.79,2.05,0.0,99.14,0.049564807439078984
2001-01-09 03:00:00,8.38,43.78,2.04,0.0,99.13,0.0467352102543401
2001-01-09 04:00:00,7.88,45.74,2.04,0.0,99.13,0.04420398189014334
2001-01-09 05:00:00,7.41,47.56,2.09,0.0,99.17,0.042301004809402507
2001-01-09 06:00:00,6.96,49.39,2.16,0.0,99.22,0.04057719153423764
2001-01-09 07:00:00,7.83,46.87,2.56,0.14,99.29,0.08756176793751368
2001-01-09 08:00:00,10.67,38.98,3.83,0.78,99.37,0.1893211351527322
2001-01-09 09:00:00,13.61,32.34,3.08,1.42,99.43,0.27866286932682016
2001-01-09 10:00:00,18.48,21.9,2.99,2.0,99.44,0.4158902479406131
2001-01-09 11:00:00,20.98,16.88,2.6,2.36,99.39,0.4889757036486745
2001-01-09 12:00:00,22.08,14.69,2.29,2.6,99.3,0.524874264043001
2001-01-09 13:00:00,22.68,13.23,2.05,2.43,99.2,0.49237629892841506
2001-01-09 14:00:00,22.83,12.41,1.95,2.01,99.12,0.414329981545793
2001-01-09 15:00:00,22.46,12.22,1.97,1.38,99.09,0.3001688223157185
2001-01-09 16:00:00,20.84,13.56,1.28,0.65,99.09,0.11974186974103475
2001-01-09 17:00:00,17.64,16.24,1.22,0.06,99.13,0.008124939898808713
2001-01-09 18:00:00,16.17,17.67,1.39,0.0,99.21,0.0769596774094931
2001-01-09 19:00:00,14.9,19.19,1.49,0.0,99.27,0.0747799790322091
2001-01-09 20:00:00,13.77,20.55,1.54,0.0,99.31,0.07161769125988363
2001-01-09 21:00:00,12.76,21.95,1.57,0.0,99.32,0.06827528683679876
2001-01-09 22:00:00,11.81,23.25,1.6,0.0,99.32,0.06520886990152809
2001-01-09 23:00:00,10.92,24.66,1.63,0.0,99.3,0.062248337839980065
2001-01-10 00:00:00,10.1,25.91,1.66,0.0,99.27,0.05962869358438223
2001-01-10 01:00:00,9.35,27.24,1.71,0.0,99.24,0.05746007814557042
2001-01-10 02:00:00,8.68,28.49,1.78,0.0,99.2,0.055804306075336006
2001-01-10 03:00:00,8.06,29.86,1.83,0.0,99.18,0.053881922005355264
2001-01-10 04:00:00,7.48,31.22,1.88,0.0,99.19,0.052059194146204864
2001-01-10 05:00:00,6.96,32.68,1.96,0.0,99.21,0.05061960095467781
2001-01-10 06:00:00,6.47,34.32,2.03,0.0,99.28,0.04898104997411321
2001-01-10 07:00:00,7.45,32.57,2.3,0.16,99.35,0.098544455604091
2001-01-10 08:00:00,10.92,26.16,3.86,0.83,99.42,0.2193162459093879
2001-01-10 09:00:00,13.89,21.83,3.26,1.52,99.47,0.31225749373855544
2001-01-10 10:00:00,18.24,16.0,3.15,2.1,99.46,0.4387776404002329
2001-01-10 11:00:00,21.69,11.43,2.88,2.5,99.37,0.5319406527951787
2001-01-10 12:00:00,22.81,9.92,2.39,2.61,99.25,0.5428320698474918
2001-01-10 13:00:00,23.33,9.05,2.06,2.44,99.12,0.5031037183050445
2001-01-10 14:00:00,23.36,8.64,1.79,2.02,99.02,0.41286949163961
2001-01-10 15:00:00,22.9,8.65,1.71,1.4,98.97,0.2917184307010697
2001-01-10 16:00:00,21.06,10.44,1.09,0.67,98.97,0.1103624401422071
2001-01-10 17:00:00,17.47,12.42,1.28,0.07,98.99,0.014269711548694046
2001-01-10 18:00:00,15.5,13.55,1.49,0.0,99.05,0.08156732619718864
2001-01-10 19:00:00,14.02,14.81,1.59,0.0,99.11,0.07849503537148071
2001-01-10 20:00:00,12.87,15.98,1.65,0.0,99.16,0.07529692911797269
2001-01-10 21:00:00,11.93,16.88,1.67,0.0,99.17,0.07206882943077694
2001-01-10 22:00:00,11.06,17.88,1.7,0.0,99.14,0.06920218800182228
2001-01-10 23:00:00,10.26,18.72,1.76,0.0,99.09,0.06720799923021509
2001-01-11 00:00:00,9.51,19.68,1.81,0.0,99.05,0.06504742882288994
2001-01-11 01:00:00,8.79,20.65,1.87,0.0,99.01,0.06308731097398357
2001-01-11 02:00:00,8.14,21.72,1.95,0.0,98.96,0.06147956189490181
2001-01-11 03:00:00,7.49,22.85,2.01,0.0,98.93,0.05951039386737079
2001-01-11 04:00:00,6.92,23.75,2.02,0.0,98.92,0.05735103733139289
2001-01-11 05:00:00,6.42,24.59,1.98,0.0,98.95,0.05493121788828274
2001-01-11 06:00:00,6.05,25.24,1.94,0.0,99.0,0.053062234569072296
2001-01-11 07:00:00,7.4,22.86,2.05,0.17,99.06,0.10233254935541922
2001-01-11 08:00:00,11.23,17.67,3.56,0.86,99.12,0.2317198385489079
2001-01-11 09:00:00,14.37,14.49,2.81,1.57,99.16,0.3201208243334657
2001-01-11 10:00:00,18.82,10.84,2.15,2.14,99.14,0.42028083379451736
2001-01-11 11:00:00,22.59,8.07,1.88,2.5,99.06,0.500588656042337
2001-01-11 12:00:00,23.89,7.29,1.91,2.59,98.97,0.5285827167577434
2001-01-11 13:00:00,24.53,6.85,1.78,2.42,98.87,0.49588443004570754
2001-01-11 14:00:00,24.67,6.74,1.6,2.01,98.77,0.4089927827115022
2001-01-11 15:00:00,24.3,6.83,1.39,1.38,98.72,0.2731811732811763
2001-01-11 16:00:00,22.89,8.57,0.83,0.65,98.71,0.08882127748004759
2001-01-11 17:00:00,20.65,9.44,0.81,0.07,98.72,0.0
2001-01-11 18:00:00,19.76,9.71,0.85,0.0,98.77,0.07201066270156481
2001-01-11 19:00:00,19.18,9.85,0.88,0.0,98.83,0.07209175122968652
2001-01-11 20:00:00,18.61,10.07,0.94,0.0,98.87,0.07337277583315406
2001-01-11 21:00:00,17.95,10.42,1.04,0.0,98.87,0.07575669100267451
2001-01-11 22:00:00,17.15,10.87,1.14,0.0,98.85,0.0772315577237996
2001-01-11 23:00:00,16.31,11.38,1.22,0.0,98.82,0.07739523348610056
2001-01-12 00:00:00,15.61,11.9,1.26,0.0,98.8,0.07635089719676745
2001-01-12 01:00:00,14.97,12.3,1.27,0.0,98.77,0.07455682357720078
2001-01-12 02:00:00,14.28,12.76,1.28,0.0,98.75,0.07258161227637801
2001-01-12 03:00:00,13.58,13.25,1.28,0.0,98.74,0.07028297328488796
2001-01-12 04:00:00,12.89,13.76,1.27,0.0,98.75,0.06776376694554025
2001-01-12 05:00:00,12.21,14.39,1.26,0.0,98.79,0.06524703716794894
2001-01-12 06:00:00,11.76,14.72,1.23,0.0,98.85,0.06308056824319073
2001-01-12 07:00:00,12.12,14.61,1.07,0.16,98.92,0.08631398642389769
2001-01-12 08:00:00,15.08,12.34,1.49,0.85,99.0,0.18720764429654194
2001-01-12 09:00:00,17.57,10.61,1.28,1.57,99.07,0.2887257061293113
2001-01-12 10:00:00,21.65,11.74,0.16,2.17,99.09,0.34779921731802277
2001-01-12 11:00:00,24.53,15.32,1.33,2.52,99.06,0.493125177178795
2001-01-12 12:00:00,25.54,15.72,1.59,2.59,99.0,0.5266622335383258
2001-01-12 13:00:00,26.04,15.58,1.78,2.43,98.92,0.5100930256985736
2001-01-12 14:00:00,26.11,15.46,1.86,2.02,98.87,0.43634794466329824
2001-01-12 15:00:00,25.76,15.59,1.77,1.41,98.86,0.31186376345721434
2001-01-12 16:00:00,24.32,16.73,1.13,0.68,98.88,0.1232314606449864
2001-01-12 17:00:00,21.25,19.91,1.14,0.07,98.93,0.004751064195091703
2001-01-12 18:00:00,19.35,21.5,1.38,0.0,99.0,0.08160810330182672
2001-01-12 19:00:00,17.61,22.57,1.52,0.0,99.07,0.08004212292776056
2001-01-12 20:00:00,16.11,22.85,1.66,0.0,99.13,0.07908040675302196
2001-01-12 21:00:00,14.96,22.64,1.77,0.0,99.17,0.07832817038189872
2001-01-12 22:00:00,14.0,22.31,1.88,0.0,99.18,0.07789852228104767
2001-01-12 23:00:00,13.15,22.31,1.92,0.0,99.18,0.07594601346262154
2001-01-13 00:00:00,12.39,22.35,1.92,0.0,99.18,0.07350263099239919
2001-01-13 01:00:00,11.73,22.3,1.91,0.0,99.17,0.07131153970673665
2001-01-13 02:00:00,11.13,22.24,1.9,0.0,99.14,0.06934336070026213
2001-01-13 03:00:00,10.57,22.08,1.88,0.0,99.13,0.06745117275545413
2001-01-13 04:00:00,10.05,21.96,1.86,0.0,99.14,0.065678107729561
2001-01-13 05:00:00,9.56,22.04,1.87,0.0,99.17,0.06432094151637868
2001-01-13 06:00:00,9.12,22.3,1.9,0.0,99.23,0.06327042906074988
2001-01-13 07:00:00,10.25,20.43,2.13,0.17,99.29,0.12006749604147281
2001-01-13 08:00:00,13.72,16.16,3.69,0.88,99.35,0.26153426400649915
2001-01-13 09:00:00,16.66,13.55,3.18,1.58,99.38,0.3580503623076867
2001-01-13 10:00:00,21.03,11.27,2.94,2.18,99.39,0.48055013277425507
2001-01-13 11:00:00,24.43,11.5,3.26,2.57,99.32,0.5915426814210832
2001-01-13 12:00:00,25.45,11.3,3.22,2.73,99.24,0.6310969191484793
2001-01-13 13:00:00,25.92,10.93,3.12,2.56,99.14,0.6027720265289737
2001-01-13 14:00:00,25.94,10.72,3.0,2.15,99.07,0.523798678182224
2001-01-13 15:00:00,25.43,10.85,2.9,1.52,99.03,0.40038049905680784
2001-01-13 16:00:00,23.58,12.23,1.87,0.76,99.03,0.18751789466531604
2001-01-13 17:00:00,18.91,16.01,1.46,0.09,99.06,0.029691149793068243
2001-01-13 18:00:00,16.98,17.84,1.68,0.0,99.12,0.08726998216457162
2001-01-13 19:00:00,15.86,18.99,1.85,0.0,99.18,0.08663058317927266
2001-01-13 20:00:00,14.91,20.11,1.99,0.0,99.24,0.08527879941096426
2001-01-13 21:00:00,14.05,21.16,2.09,0.0,99.27,0.08315909524373861
2001-01-13 22:00:00,13.27,22.06,2.16,0.0,99.28,0.08077363398812112
2001-01-13 23:00:00,12.54,22.91,2.18,0.0,99.24,0.0777559976580005
2001-01-14 00:00:00,11.85,23.62,2.17,0.0,99.21,0.07461423858160529
2001-01-14 01:00:00,11.2,24.3,2.13,0.0,99.18,0.07129184260825379
2001-01-14 02:00:00,10.6,24.91,2.09,0.0,99.15,0.06829853226596105
2001-01-14 03:00:00,10.02,25.75,2.04,0.0,99.12,0.0651378862383606
2001-01-14 04:00:00,9.44,26.78,1.99,0.0,99.12,0.061943655615353976
2001-01-14 05:00:00,8.87,27.97,1.94,0.0,99.15,0.05878062441740369
2001-01-14 06:00:00,8.31,29.51,1.87,0.0,99.21,0.055271865891221114
2001-01-14 07:00:00,9.34,28.08,2.01,0.17,99.28,0.10335548862877977
2001-01-14 08:00:00,12.83,22.61,3.44,0.9,99.34,0.23628978192768182
2001-01-14 09:00:00,15.83,18.89,2.9,1.61,99.39,0.3353263678701852
2001-01-14 10:00:00,20.35,14.28,2.58,2.23,99.37,0.46107398772627234
2001-01-14 11:00:00,23.66,11.61,2.55,2.58,99.28,0.5529276986553001
2001-01-14 12:00:00,24.86,10.64,2.51,2.65,99.17,0.5780243998116598
2001-01-14 13:00:00,25.44,9.97,2.43,2.49,99.05,0.551705835834377
2001-01-14 14:00:00,25.55,9.61,2.33,2.09,98.97,0.4738883486815354
2001-01-14 15:00:00,25.11,9.66,2.22,1.47,98.93,0.34939029194241733
2001-01-14 16:00:00,23.18,11.4,1.26,0.73,98.91,0.1384988968936563
2001-01-14 17:00:00,19.78,13.49,1.31,0.09,98.94,0.020396439966819
2001-01-14 18:00:00,18.27,14.61,1.45,0.0,98.99,0.08774268234689425
2001-01-14 19:00:00,17.07,15.77,1.52,0.0,99.06,0.08513653257628861
2001-01-14 20:00:00,16.0,16.88,1.56,0.0,99.1,0.08193194708790397
