datetime,T,RH,WS,Rs,P,ETo_mm_hr
2001-01-01 00:00:00,11.2,42.25,1.41,0.0,98.71,0.04628167394642668
2001-01-01 01:00:00,10.53,44.28,1.2,0.0,98.67,0.04055098729182255
2001-01-01 02:00:00,10.17,45.35,1.07,0.0,98.64,0.03730134799727257
2001-01-01 03:00:00,10.13,45.6,0.9,0.0,98.64,0.0342501961101291
2001-01-01 04:00:00,10.05,45.85,0.61,0.0,98.67,0.028455998311518026
2001-01-01 05:00:00,9.43,50.76,0.77,0.0,98.7,0.028737324059301902
2001-01-01 06:00:00,9.08,54.06,0.65,0.0,98.77,0.02505132257279411
2001-01-01 07:00:00,9.47,55.5,0.64,0.24,98.85,0.039975195639773066
2001-01-01 08:00:00,11.3,51.75,1.06,0.93,98.91,0.1337754417354769
2001-01-01 09:00:00,14.42,48.94,1.76,1.55,98.96,0.2496328771594
2001-01-01 10:00:00,18.49,41.18,3.06,2.05,98.97,0.38801734196708376
2001-01-01 11:00:00,20.73,35.43,3.62,2.36,98.91,0.4798304900365317
2001-01-01 12:00:00,21.9,32.34,4.05,2.39,98.83,0.5150234041185133
2001-01-01 13:00:00,22.44,30.81,4.35,2.2,98.74,0.5029454751342227
2001-01-01 14:00:00,22.37,30.86,4.46,1.76,98.69,0.4383693989679662
2001-01-01 15:00:00,21.64,32.51,4.43,1.13,98.68,0.3336885319494131
2001-01-01 16:00:00,20.11,36.39,3.7,0.43,98.69,0.1910925023414715
2001-01-01 17:00:00,16.44,47.02,1.95,0.02,98.73,0.017541532717930696
2001-01-01 18:00:00,15.13,52.37,1.97,0.0,98.81,0.05297766010845501
2001-01-01 19:00:00,14.29,56.3,1.93,0.0,98.89,0.047083954351279954
2001-01-01 20:00:00,13.45,59.69,1.79,0.0,98.94,0.04113839949795758
2001-01-01 21:00:00,12.66,62.45,1.63,0.0,98.98,0.03613196105583792
2001-01-01 22:00:00,11.92,65.11,1.48,0.0,98.98,0.031782941769642414
2001-01-01 23:00:00,11.24,67.74,1.35,0.0,98.97,0.02806339035663963
2001-01-02 00:00:00,10.64,70.38,1.23,0.0,98.97,0.024818488242517197
2001-01-02 01:00:00,10.13,73.2,1.15,0.0,98.96,0.022103806084918007
2001-01-02 02:00:00,9.67,76.55,1.11,0.0,98.97,0.01958560074800042
2001-01-02 03:00:00,9.2,80.51,1.11,0.0,98.98,0.01707050454883999
2001-01-02 04:00:00,8.75,84.99,1.11,0.0,99.02,0.014379142690447816
2001-01-02 05:00:00,8.35,89.52,1.1,0.0,99.07,0.01176888344660013
2001-01-02 06:00:00,7.99,93.42,1.09,0.0,99.13,0.00960811466341263
2001-01-02 07:00:00,9.43,85.74,1.25,0.21,99.2,0.03198810516759642
2001-01-02 08:00:00,12.37,70.67,1.92,0.85,99.27,0.1278404487069649
2001-01-02 09:00:00,16.55,51.1,1.82,1.48,99.34,0.25563573437360154
2001-01-02 10:00:00,19.56,39.09,2.21,1.99,99.34,0.377554776074851
2001-01-02 11:00:00,21.08,34.61,1.94,2.28,99.27,0.4358862143575668
2001-01-02 12:00:00,22.17,31.34,1.68,2.42,99.18,0.4610802705825121
2001-01-02 13:00:00,22.8,29.05,1.54,2.21,99.09,0.42548108898125514
2001-01-02 14:00:00,22.93,27.85,1.65,1.77,99.04,0.35300201317965546
2001-01-02 15:00:00,22.43,27.88,1.87,1.14,99.01,0.2514767730664389
2001-01-02 16:00:00,20.7,30.48,1.32,0.44,99.02,0.10047876614264518
2001-01-02 17:00:00,16.83,38.67,1.16,0.02,99.06,0.0
2001-01-02 18:00:00,15.38,42.09,1.26,0.0,99.12,0.05150259886793273
2001-01-02 19:00:00,14.44,44.26,1.34,0.0,99.18,0.049662439386475694
2001-01-02 20:00:00,13.64,46.03,1.4,0.0,99.21,0.047871669241926186
2001-01-02 21:00:00,12.91,47.65,1.45,0.0,99.23,0.046086673213558214
2001-01-02 22:00:00,12.17,49.35,1.47,0.0,99.24,0.043778647341076095
2001-01-02 23:00:00,11.45,50.8,1.46,0.0,99.22,0.041358016272434864
2001-01-03 00:00:00,10.76,52.68,1.47,0.0,99.19,0.03900758109372136
2001-01-03 01:00:00,10.12,54.98,1.47,0.0,99.18,0.0364152287597953
2001-01-03 02:00:00,9.55,58.04,1.48,0.0,99.16,0.033610034125257066
2001-01-03 03:00:00,9.04,61.71,1.5,0.0,99.14,0.030657548033095335
2001-01-03 04:00:00,8.59,66.18,1.49,0.0,99.15,0.027139663085742397
2001-01-03 05:00:00,8.19,70.53,1.45,0.0,99.22,0.02373660338229141
2001-01-03 06:00:00,7.86,73.98,1.39,0.0,99.3,0.021032868199018454
2001-01-03 07:00:00,9.43,67.26,1.61,0.21,99.4,0.05131519885465646
2001-01-03 08:00:00,12.71,54.13,2.54,0.88,99.48,0.16045193373316705
2001-01-03 09:00:00,16.66,42.05,2.0,1.53,99.53,0.2756223155832561
2001-01-03 10:00:00,21.13,30.08,2.34,2.05,99.51,0.4153476558660918
2001-01-03 11:00:00,22.86,25.79,2.24,2.35,99.42,0.4821994975780808
2001-01-03 12:00:00,23.96,23.15,2.2,2.51,99.3,0.5180610026422061
2001-01-03 13:00:00,24.6,21.38,2.16,2.3,99.2,0.48641739376295495
2001-01-03 14:00:00,24.69,20.64,2.26,1.86,99.13,0.4119288767813939
2001-01-03 15:00:00,24.08,21.03,2.48,1.22,99.1,0.3065479565761787
2001-01-03 16:00:00,21.8,24.03,1.57,0.49,99.11,0.12111932060436573
2001-01-03 17:00:00,17.11,32.49,1.32,0.02,99.12,0.0013315630452265807
2001-01-03 18:00:00,15.68,35.88,1.51,0.0,99.17,0.062480092665166506
2001-01-03 19:00:00,14.85,38.34,1.72,0.0,99.23,0.062285600413121964
2001-01-03 20:00:00,14.09,40.78,1.91,0.0,99.27,0.06117106999981005
2001-01-03 21:00:00,13.33,43.37,2.06,0.0,99.28,0.058861559719368184
2001-01-03 22:00:00,12.54,46.33,2.13,0.0,99.28,0.0549884938979259
2001-01-03 23:00:00,11.76,49.45,2.1,0.0,99.26,0.05007462228323616
2001-01-04 00:00:00,11.0,52.6,2.01,0.0,99.24,0.04493809973773361
2001-01-04 01:00:00,10.26,56.01,1.87,0.0,99.22,0.03959795656168876
2001-01-04 02:00:00,9.56,59.49,1.71,0.0,99.21,0.03456167174391246
2001-01-04 03:00:00,8.95,62.82,1.6,0.0,99.21,0.030551636278721126
2001-01-04 04:00:00,8.44,65.9,1.54,0.0,99.23,0.02746899306355102
2001-01-04 05:00:00,8.01,68.62,1.51,0.0,99.27,0.025068862714799908
2001-01-04 06:00:00,7.61,71.17,1.49,0.0,99.33,0.022970204360846933
2001-01-04 07:00:00,9.26,64.23,1.73,0.21,99.42,0.055885045312490465
2001-01-04 08:00:00,12.78,51.08,2.79,0.88,99.49,0.1695920159764322
2001-01-04 09:00:00,16.81,38.82,2.27,1.54,99.52,0.28821231198657943
2001-01-04 10:00:00,20.65,26.99,2.92,2.07,99.49,0.4353736608145393
2001-01-04 11:00:00,22.56,21.15,3.12,2.39,99.41,0.5211112508513894
2001-01-04 12:00:00,23.88,17.68,3.1,2.57,99.31,0.5687904483521075
2001-01-04 13:00:00,24.63,15.66,2.94,2.36,99.23,0.5377601048232572
2001-01-04 14:00:00,24.73,14.7,2.82,1.92,99.2,0.4568098353888254
2001-01-04 15:00:00,24.05,14.67,2.98,1.28,99.15,0.34683075128970076
2001-01-04 16:00:00,21.43,16.88,1.74,0.53,99.16,0.13417424714452678
2001-01-04 17:00:00,16.4,22.95,1.46,0.02,99.2,0.01352367850684727
2001-01-04 18:00:00,14.95,25.2,1.67,0.0,99.26,0.07373694210951948
2001-01-04 19:00:00,14.11,26.92,1.89,0.0,99.3,0.0740590135145267
2001-01-04 20:00:00,13.25,29.0,2.02,0.0,99.33,0.07171946396574208
2001-01-04 21:00:00,12.39,31.57,2.09,0.0,99.34,0.06780537138363947
2001-01-04 22:00:00,11.54,34.56,2.12,0.0,99.34,0.06305289666912249
2001-01-04 23:00:00,10.78,37.81,2.15,0.0,99.32,0.058481665232425165
2001-01-05 00:00:00,10.04,41.01,2.13,0.0,99.3,0.0536644048251562
2001-01-05 01:00:00,9.33,44.23,2.07,0.0,99.28,0.04879456539410372
2001-01-05 02:00:00,8.62,47.25,1.97,0.0,99.27,0.044043767858171434
2001-01-05 03:00:00,8.02,49.8,1.93,0.0,99.27,0.040657387423018804
2001-01-05 04:00:00,7.5,52.22,1.91,0.0,99.27,0.03783467870771921
2001-01-05 05:00:00,7.08,54.06,1.96,0.0,99.28,0.03617643068125249
2001-01-05 06:00:00,6.72,55.92,2.02,0.0,99.32,0.034668714851019904
2001-01-05 07:00:00,8.37,50.41,2.73,0.24,99.36,0.08753777319798516
2001-01-05 08:00:00,11.53,41.05,3.1,0.97,99.43,0.18988621805060626
2001-01-05 09:00:00,15.76,31.09,2.51,1.66,99.47,0.3081594280333766
2001-01-05 10:00:00,20.76,20.56,2.77,2.19,99.44,0.45606900501453224
2001-01-05 11:00:00,22.89,16.33,2.34,2.49,99.34,0.5151619291844243
2001-01-05 12:00:00,24.28,13.64,2.26,2.58,99.22,0.5450969860023172
2001-01-05 13:00:00,25.14,11.89,2.35,2.36,99.09,0.5194692041190155
2001-01-05 14:00:00,25.34,11.01,2.42,1.91,99.0,0.44311794585022524
2001-01-05 15:00:00,24.81,10.85,2.38,1.26,98.96,0.3198356406007674
2001-01-05 16:00:00,21.8,13.13,1.16,0.52,98.96,0.09884084810739091
2001-01-05 17:00:00,17.31,17.29,1.4,0.02,99.0,0.012604215386435027
2001-01-05 18:00:00,15.39,19.64,1.52,0.0,99.05,0.07650213364228853
2001-01-05 19:00:00,14.2,21.32,1.63,0.0,99.11,0.07418872425936766
2001-01-05 20:00:00,13.27,22.96,1.73,0.0,99.13,0.0721104726951527
2001-01-05 21:00:00,12.41,24.85,1.81,0.0,99.15,0.06942950066565745
2001-01-05 22:00:00,11.55,26.88,1.81,0.0,99.13,0.06523437283538101
2001-01-05 23:00:00,10.68,29.21,1.74,0.0,99.11,0.05988443996948585
2001-01-06 00:00:00,9.89,31.44,1.64,0.0,99.08,0.054700140291390316
2001-01-06 01:00:00,9.17,33.41,1.56,0.0,99.09,0.05046619438732071
2001-01-06 02:00:00,8.64,35.04,1.56,0.0,99.05,0.048193504384126125
2001-01-06 03:00:00,8.18,36.43,1.56,0.0,99.01,0.0462918027313073
2001-01-06 04:00:00,7.78,37.88,1.57,0.0,98.99,0.04464746861860597
2001-01-06 05:00:00,7.31,39.44,1.55,0.0,99.02,0.04248399525749763
2001-01-06 06:00:00,6.93,41.0,1.44,0.0,99.12,0.03955298622707543
2001-01-06 07:00:00,8.65,36.77,1.42,0.22,99.19,0.07214329927320343
2001-01-06 08:00:00,13.04,27.57,2.61,0.91,99.24,0.20420661549209493
2001-01-06 09:00:00,16.82,21.37,2.1,1.6,99.26,0.3106479812479097
2001-01-06 10:00:00,21.76,14.24,1.12,2.16,99.21,0.3974775652838085
2001-01-06 11:00:00,24.39,11.3,1.65,2.46,99.11,0.49703888725710976
2001-01-06 12:00:00,25.43,10.46,2.68,2.57,98.99,0.5782675252382132
2001-01-06 13:00:00,25.72,10.42,3.55,2.36,98.9,0.5858815743858813
2001-01-06 14:00:00,25.43,10.88,3.68,1.92,98.85,0.5116803541879313
2001-01-06 15:00:00,24.6,11.74,3.26,1.28,98.83,0.3701110387025262
2001-01-06 16:00:00,21.82,14.25,1.6,0.53,98.86,0.12897324680798394
2001-01-06 17:00:00,17.27,18.84,1.37,0.03,98.9,0.011729291490124524
2001-01-06 18:00:00,15.9,20.31,1.43,0.0,98.96,0.07493057120463718
2001-01-06 19:00:00,14.82,21.31,1.44,0.0,99.01,0.07140080388147656
2001-01-06 20:00:00,13.85,22.09,1.44,0.0,99.04,0.0681664608377896
2001-01-06 21:00:00,13.07,22.51,1.44,0.0,99.05,0.06578207931239405
2001-01-06 22:00:00,12.15,23.12,1.47,0.0,99.04,0.06356390941014933
2001-01-06 23:00:00,11.42,23.79,1.47,0.0,99.01,0.061175320996094545
2001-01-07 00:00:00,10.88,24.53,1.45,0.0,98.99,0.05888137743461907
2001-01-07 01:00:00,10.41,25.3,1.43,0.0,98.95,0.05679939007640727
2001-01-07 02:00:00,9.68,26.83,1.42,0.0,98.94,0.053836623983294196
2001-01-07 03:00:00,8.8,28.88,1.4,0.0,98.92,0.0501539340887699
2001-01-07 04:00:00,8.08,30.77,1.38,0.0,98.93,0.0471009746475201
2001-01-07 05:00:00,7.39,32.57,1.35,0.0,98.96,0.04415959118848921
2001-01-07 06:00:00,6.78,34.31,1.34,0.0,99.02,0.0418270146068915
2001-01-07 07:00:00,8.19,31.32,1.18,0.23,99.08,0.06738975045595721
2001-01-07 08:00:00,12.48,23.63,2.14,0.95,99.13,0.1940370470054067
2001-01-07 09:00:00,16.13,18.58,1.7,1.63,99.17,0.2964681635933217
2001-01-07 10:00:00,21.04,13.21,2.3,2.15,99.13,0.44549188672270595
2001-01-07 11:00:00,22.88,11.29,2.06,2.45,99.06,0.5020128328361487
2001-01-07 12:00:00,23.84,10.21,1.84,2.48,98.94,0.504961912150378
2001-01-07 13:00:00,24.35,9.63,1.78,2.28,98.83,0.46859286664705224
2001-01-07 14:00:00,24.32,9.59,1.97,1.83,98.78,0.39824227112026034
2001-01-07 15:00:00,23.64,10.1,2.16,1.2,98.76,0.2958061030177333
2001-01-07 16:00:00,20.75,12.62,1.17,0.48,98.75,0.10082776803559168
2001-01-07 17:00:00,16.06,17.28,1.38,0.02,98.76,0.01072665271490973
2001-01-07 18:00:00,14.41,19.71,1.58,0.0,98.83,0.07503159119389562
2001-01-07 19:00:00,13.59,21.62,1.89,0.0,98.91,0.07738531218142933
2001-01-07 20:00:00,12.98,23.47,2.27,0.0,98.98,0.08006413965976047
2001-01-07 21:00:00,12.34,25.82,2.55,0.0,99.02,0.07933540917824101
2001-01-07 22:00:00,11.54,28.74,2.55,0.0,99.03,0.07363418813246987
2001-01-07 23:00:00,10.71,31.59,2.43,0.0,99.02,0.06689334447363215
2001-01-08 00:00:00,9.99,34.04,2.31,0.0,98.99,0.06127208392369872
2001-01-08 01:00:00,9.3,36.19,2.14,0.0,98.95,0.055803358499638
2001-01-08 02:00:00,8.61,37.91,1.94,0.0,98.92,0.05064879073132512
2001-01-08 03:00:00,7.97,39.58,1.82,0.0,98.9,0.046724564147900424
2001-01-08 04:00:00,7.39,40.88,1.69,0.0,98.91,0.04326398494716948
2001-01-08 05:00:00,6.91,42.1,1.6,0.0,98.96,0.040606658791533926
2001-01-08 06:00:00,6.56,43.32,1.54,0.0,99.02,0.038597658215876414
2001-01-08 07:00:00,8.41,38.2,1.78,0.18,99.08,0.0809185589675987
2001-01-08 08:00:00,12.01,30.15,2.62,0.81,99.15,0.18751937817878497
2001-01-08 09:00:00,15.65,23.99,1.64,1.44,99.2,0.267079570545972
2001-01-08 10:00:00,19.92,19.29,2.9,1.97,99.19,0.42859530626878023
2001-01-08 11:00:00,21.71,17.5,2.97,2.28,99.1,0.4990694247197822
2001-01-08 12:00:00,22.75,16.3,2.76,2.51,99.01,0.5337984816159412
2001-01-08 13:00:00,23.26,15.4,2.61,2.23,98.9,0.4891623070746317
2001-01-08 14:00:00,23.27,15.05,2.55,1.84,98.84,0.4178944707345501
2001-01-08 15:00:00,22.65,15.45,2.48,1.21,98.82,0.30431511390949684
2001-01-08 16:00:00,20.19,18.03,1.33,0.49,98.85,0.10900491757031971
2001-01-08 17:00:00,15.74,24.14,1.31,0.03,98.93,0.0055657978954327435
2001-01-08 18:00:00,14.17,27.23,1.44,0.0,99.02,0.0647629649528351
2001-01-08 19:00:00,13.18,29.69,1.56,0.0,99.1,0.06279507227412574
2001-01-08 20:00:00,12.32,32.09,1.7,0.0,99.14,0.06116338084914706
2001-01-08 21:00:00,11.52,34.55,1.83,0.0,99.17,0.059101183393182495
2001-01-08 22:00:00,10.76,37.19,1.94,0.0,99.17,0.05646946997115709
2001-01-08 23:00:00,10.03,39.69,2.01,0.0,99.15,0.05344632544006501
2001-01-09 00:00:00,9.33,42.13,2.03,0.0,99.13,0.05005333845696545
2001-01-09 01:00:00,8.66,44.5,2.0,0.0,99.11,0.04644491261834011
2001-01-09 02:00:00,8.02,46.76,1.95,0.0,99.1,0.0429951703311034
2001-01-09 03:00:00,7.44,48.65,1.9,0.0,99.09,0.04010549560654302
2001-01-09 04:00:00,6.9,50.65,1.84,0.0,99.1,0.03728659471714068
2001-01-09 05:00:00,6.49,52.28,1.83,0.0,99.14,0.03543330946374936
2001-01-09 06:00:00,6.22,53.3,1.89,0.0,99.2,0.03473249272505289
2001-01-09 07:00:00,8.14,46.9,2.58,0.2,99.25,0.08903505022642405
2001-01-09 08:00:00,11.53,37.5,3.24,0.86,99.32,0.19148976439050483
2001-01-09 09:00:00,15.53,28.82,2.33,1.53,99.38,0.2921373695949651
2001-01-09 10:00:00,20.25,19.87,2.64,2.07,99.37,0.43393664641371954
2001-01-09 11:00:00,22.12,15.91,2.16,2.38,99.3,0.48690212822188966
2001-01-09 12:00:00,23.25,13.34,1.75,2.47,99.2,0.49331180288357834
2001-01-09 13:00:00,23.78,11.77,1.53,2.27,99.1,0.4495847275044354
2001-01-09 14:00:00,23.79,11.0,1.6,1.82,99.03,0.3723496155808198
2001-01-09 15:00:00,23.16,10.98,1.77,1.19,99.01,0.2689457125258093
2001-01-09 16:00:00,20.32,13.26,1.02,0.49,99.02,0.09109298614379009
2001-01-09 17:00:00,16.18,16.77,1.37,0.03,99.06,0.012188266932781968
2001-01-09 18:00:00,14.3,18.75,1.47,0.0,99.13,0.07293068876128295
2001-01-09 19:00:00,13.1,20.18,1.53,0.0,99.21,0.06979484229551956
2001-01-09 20:00:00,12.1,21.44,1.58,0.0,99.23,0.06704219494871591
2001-01-09 21:00:00,11.2,22.76,1.63,0.0,99.25,0.06447203634982315
2001-01-09 22:00:00,10.33,24.12,1.67,0.0,99.25,0.06174909047140988
2001-01-09 23:00:00,9.52,25.86,1.69,0.0,99.23,0.0586078130559266
2001-01-10 00:00:00,8.77,27.76,1.73,0.0,99.22,0.05587321489555851
2001-01-10 01:00:00,8.09,29.95,1.76,0.0,99.21,0.05301773858185875
2001-01-10 02:00:00,7.51,31.92,1.82,0.0,99.17,0.05096223492000861
2001-01-10 03:00:00,7.01,33.66,1.85,0.0,99.15,0.04891570390764441
2001-01-10 04:00:00,6.55,35.07,1.84,0.0,99.16,0.04680711393619232
2001-01-10 05:00:00,6.17,36.01,1.83,0.0,99.19,0.0452433281237099
2001-01-10 06:00:00,5.87,36.62,1.84,0.0,99.25,0.044291749862414076
2001-01-10 07:00:00,7.74,32.07,2.12,0.21,99.32,0.09494751805662176
2001-01-10 08:00:00,11.77,24.48,3.46,0.9,99.39,0.22336196679466933
2001-01-10 09:00:00,15.31,19.54,2.57,1.59,99.43,0.31536720735300616
2001-01-10 10:00:00,20.62,12.81,2.46,2.15,99.41,0.44916092629518206
2001-01-10 11:00:00,22.67,10.19,1.69,2.47,99.32,0.4861290067412926
2001-01-10 12:00:00,23.66,8.71,1.2,2.61,99.2,0.4928647534068789
2001-01-10 13:00:00,24.15,7.82,1.0,2.41,99.07,0.4461538640849278
2001-01-10 14:00:00,24.1,7.41,1.16,1.97,98.96,0.3702700375009707
2001-01-10 15:00:00,23.43,7.43,1.52,1.32,98.9,0.2671305181346389
2001-01-10 16:00:00,20.18,9.6,1.01,0.57,98.89,0.08734060271404451
2001-01-10 17:00:00,15.42,12.69,1.44,0.03,98.92,0.017504240819899555
2001-01-10 18:00:00,13.59,14.2,1.61,0.0,98.98,0.07814392271426367
2001-01-10 19:00:00,12.54,15.21,1.74,0.0,99.05,0.07682346388007809
2001-01-10 20:00:00,11.61,16.18,1.85,0.0,99.1,0.07513054635085739
2001-01-10 21:00:00,10.69,17.33,1.88,0.0,99.11,0.0717145942420926
2001-01-10 22:00:00,9.83,18.48,1.9,0.0,99.1,0.06838362501927871
2001-01-10 23:00:00,9.05,19.61,1.9,0.0,99.05,0.06509328709973228
2001-01-11 00:00:00,8.35,20.55,1.86,0.0,99.0,0.061726162254489104
2001-01-11 01:00:00,7.7,21.62,1.8,0.0,98.96,0.05827210993371181
2001-01-11 02:00:00,7.12,22.8,1.78,0.0,98.92,0.055611053358792815
2001-01-11 03:00:00,6.64,23.88,1.8,0.0,98.89,0.05387404875038265
2001-01-11 04:00:00,6.21,25.27,1.83,0.0,98.88,0.05221011473405239
2001-01-11 05:00:00,5.87,26.39,1.9,0.0,98.9,0.05139966904897916
2001-01-11 06:00:00,5.56,27.33,1.95,0.0,98.96,0.05052865504603954
2001-01-11 07:00:00,7.57,24.27,2.5,0.21,99.02,0.11421711924754
2001-01-11 08:00:00,11.3,19.13,3.4,0.9,99.07,0.22720259001265913
2001-01-11 09:00:00,15.19,14.93,2.41,1.59,99.09,0.31494143437708844
2001-01-11 10:00:00,21.02,9.71,2.19,2.17,99.05,0.4468488285271995
2001-01-11 11:00:00,24.26,7.7,1.03,2.47,98.96,0.463556569208572
2001-01-11 12:00:00,25.66,7.27,0.08,2.53,98.85,0.41927500265815615
2001-01-11 13:00:00,26.4,6.91,0.72,2.32,98.74,0.42336606995185844
2001-01-11 14:00:00,26.44,6.7,1.21,1.88,98.65,0.3697088790637024
2001-01-11 15:00:00,25.73,6.79,1.59,1.24,98.62,0.27438174056636994
2001-01-11 16:00:00,22.41,8.64,1.06,0.52,98.61,0.09743882395877448
2001-01-11 17:00:00,17.98,10.68,1.4,0.03,98.63,0.01579924547105021
2001-01-11 18:00:00,16.23,11.42,1.49,0.0,98.68,0.08574626198515137
2001-01-11 19:00:00,15.14,11.98,1.48,0.0,98.73,0.08153501716718153
2001-01-11 20:00:00,14.26,12.68,1.48,0.0,98.77,0.07821963075225587
2001-01-11 21:00:00,13.71,13.25,1.44,0.0,98.8,0.07502934994392997
2001-01-11 22:00:00,13.12,14.29,1.4,0.0,98.77,0.071428424833323
2001-01-11 23:00:00,12.76,15.38,1.36,0.0,98.74,0.06854656044750511
2001-01-12 00:00:00,12.51,16.5,1.31,0.0,98.72,0.06576169444263531
2001-01-12 01:00:00,12.35,17.67,1.22,0.0,98.69,0.062200058065344274
2001-01-12 02:00:00,12.23,18.58,1.11,0.0,98.68,0.058383017211723266
2001-01-12 03:00:00,11.95,19.49,1.03,0.0,98.66,0.054999929758426845
2001-01-12 04:00:00,11.5,20.78,0.92,0.0,98.67,0.05025931189394446
2001-01-12 05:00:00,11.43,21.47,0.88,0.0,98.72,0.04861207177823792
2001-01-12 06:00:00,11.25,22.34,0.85,0.0,98.78,0.04696414543617081
2001-01-12 07:00:00,12.19,21.23,0.66,0.2,98.85,0.06065264531884997
2001-01-12 08:00:00,15.03,17.75,0.79,0.88,98.92,0.15108523122374085
2001-01-12 09:00:00,18.36,13.92,0.18,1.58,98.99,0.2349634476094195
2001-01-12 10:00:00,23.46,8.14,2.04,2.14,99.01,0.45975707463433707
2001-01-12 11:00:00,25.34,7.47,2.67,2.47,98.97,0.5642633031883705
2001-01-12 12:00:00,26.27,7.85,3.0,2.59,98.9,0.6097165444965849
2001-01-12 13:00:00,26.64,8.63,3.27,2.39,98.84,0.5909177628298352
2001-01-12 14:00:00,26.5,9.48,3.42,1.96,98.79,0.5191140688382266
2001-01-12 15:00:00,25.76,10.33,3.32,1.33,98.79,0.39368925209838995
2001-01-12 16:00:00,22.89,12.39,1.73,0.58,98.83,0.14540341954659283
2001-01-12 17:00:00,17.68,16.71,1.45,0.04,98.89,0.019396802995134535
2001-01-12 18:00:00,16.05,17.94,1.55,0.0,98.97,0.08078069530701829
2001-01-12 19:00:00,14.97,18.5,1.63,0.0,99.05,0.0790432162212393
2001-01-12 20:00:00,13.99,18.62,1.71,0.0,99.11,0.07776479552908389
2001-01-12 21:00:00,13.11,18.47,1.79,0.0,99.14,0.07681773009223676
2001-01-12 22:00:00,12.29,18.26,1.84,0.0,99.15,0.07535536507768853
2001-01-12 23:00:00,11.5,18.18,1.84,0.0,99.14,0.07289535014534827
2001-01-13 00:00:00,10.72,18.53,1.81,0.0,99.13,0.0696291558845552
2001-01-13 01:00:00,9.99,19.2,1.76,0.0,99.12,0.06603398032652291
2001-01-13 02:00:00,9.31,20.23,1.71,0.0,99.1,0.06245450979210597
2001-01-13 03:00:00,8.72,21.47,1.65,0.0,99.08,0.05896281711716256
2001-01-13 04:00:00,8.24,22.91,1.59,0.0,99.09,0.05576820898071779
2001-01-13 05:00:00,7.85,24.73,1.54,0.0,99.13,0.05282940028587591
2001-01-13 06:00:00,7.53,26.67,1.51,0.0,99.18,0.05038795804750718
2001-01-13 07:00:00,9.58,24.42,1.54,0.23,99.24,0.09085072369169704
2001-01-13 08:00:00,13.97,18.98,2.83,0.95,99.3,0.23464483602464695
2001-01-13 09:00:00,17.65,15.32,2.04,1.65,99.34,0.32818927031290135
2001-01-13 10:00:00,22.58,10.42,2.72,2.19,99.32,0.4893543114416742
2001-01-13 11:00:00,24.66,9.49,3.05,2.51,99.24,0.5786569195879105
2001-01-13 12:00:00,25.7,9.3,2.88,2.59,99.14,0.5957877356966252
2001-01-13 13:00:00,26.23,9.28,2.72,2.39,99.04,0.5571811721846408
2001-01-13 14:00:00,26.21,9.43,2.65,1.95,98.98,0.4721531095981165
2001-01-13 15:00:00,25.54,9.85,2.54,1.31,98.95,0.3434960343648543
2001-01-13 16:00:00,22.35,12.17,1.27,0.57,98.96,0.11373035101157927
2001-01-13 17:00:00,17.43,16.28,1.44,0.04,98.98,0.01885995520090236
2001-01-13 18:00:00,15.72,17.89,1.59,0.0,99.04,0.08090000363963101
2001-01-13 19:00:00,14.7,18.93,1.73,0.0,99.11,0.0801561117275299
2001-01-13 20:00:00,13.8,19.98,1.87,0.0,99.17,0.07926496612429945
2001-01-13 21:00:00,12.98,20.98,2.01,0.0,99.21,0.07825297299600545
2001-01-13 22:00:00,12.18,22.33,2.1,0.0,99.21,0.07583288744422519
2001-01-13 23:00:00,11.38,24.01,2.13,0.0,99.19,0.07213160079463382
2001-01-14 00:00:00,10.58,25.81,2.11,0.0,99.17,0.0677423129854594
2001-01-14 01:00:00,9.81,27.56,2.04,0.0,99.14,0.06304226871981104
2001-01-14 02:00:00,9.11,29.3,1.96,0.0,99.1,0.058670723340783965
2001-01-14 03:00:00,8.52,30.77,1.88,0.0,99.07,0.0550104451219924
2001-01-14 04:00:00,8.04,32.08,1.83,0.0,99.07,0.05225829126801269
2001-01-14 05:00:00,7.63,33.0,1.78,0.0,99.1,0.0500436069588212
2001-01-14 06:00:00,7.26,33.86,1.75,0.0,99.16,0.04826046159474665
2001-01-14 07:00:00,9.32,29.6,2.03,0.22,99.22,0.10178573196982743
2001-01-14 08:00:00,13.25,22.82,3.06,0.94,99.29,0.23024990968120726
2001-01-14 09:00:00,17.01,18.01,2.02,1.64,99.34,0.318969844195123
2001-01-14 10:00:00,22.55,12.65,2.29,2.2,99.31,0.4687791034813701
2001-01-14 11:00:00,24.73,10.88,2.2,2.52,99.22,0.5391523609295295
2001-01-14 12:00:00,25.92,9.84,2.18,2.67,99.08,0.5772880172140709
2001-01-14 13:00:00,26.49,9.13,2.18,2.47,98.97,0.5454743374009983
2001-01-14 14:00:00,26.53,8.74,2.19,2.03,98.88,0.4630874517079638
2001-01-14 15:00:00,25.91,8.82,2.19,1.38,98.85,0.33605089726985893
2001-01-14 16:00:00,22.6,11.05,1.15,0.62,98.85,0.10843302971519854
2001-01-14 17:00:00,17.8,14.64,1.45,0.04,98.86,0.020131369522445982
2001-01-14 18:00:00,15.94,16.48,1.6,0.0,98.91,0.08315423565181462
2001-01-14 19:00:00,14.9,17.63,1.74,0.0,98.97,0.08223289155374966
