datetime,T,RH,WS,Rs,P,ETo_mm_hr
2001-01-01 00:00:00,10.73,81.24,2.53,0.0,99.29,0.02199920449509919
2001-01-01 01:00:00,10.04,90.05,2.11,0.0,99.24,0.013185976595211467
2001-01-01 02:00:00,9.49,96.22,1.87,0.0,99.23,0.008098351861280067
2001-01-01 03:00:00,9.01,100.0,1.72,0.0,99.22,0.0053974038764313635
2001-01-01 04:00:00,8.64,100.0,1.67,0.0,99.24,0.005407062750244451
2001-01-01 05:00:00,8.5,100.0,1.74,0.0,99.28,0.00528829983466525
2001-01-01 06:00:00,8.17,100.0,1.59,0.0,99.35,0.005439614901998767
2001-01-01 07:00:00,8.64,100.0,1.54,0.13,99.42,0.017381922898245413
2001-01-01 08:00:00,10.95,87.37,2.55,0.78,99.48,0.09679468244323078
2001-01-01 09:00:00,14.06,69.68,2.56,1.48,99.54,0.22049493789692182
2001-01-01 10:00:00,17.39,50.24,3.16,2.08,99.57,0.36327448304638793
2001-01-01 11:00:00,19.5,39.51,3.5,2.42,99.52,0.45922504662029856
2001-01-01 12:00:00,20.8,33.78,3.75,2.42,99.44,0.4927253310834086
2001-01-01 13:00:00,21.48,30.64,3.77,2.25,99.35,0.4818729544993834
2001-01-01 14:00:00,21.65,28.89,3.6,1.85,99.29,0.41971481276835926
2001-01-01 15:00:00,21.29,28.46,3.25,1.25,99.25,0.30931385315316295
2001-01-01 16:00:00,20.07,30.0,2.15,0.56,99.24,0.14071983733982688
2001-01-01 17:00:00,17.05,36.02,1.13,0.04,99.27,0.0
2001-01-01 18:00:00,16.67,36.75,1.0,0.0,99.34,0.05157522498961349
2001-01-01 19:00:00,16.63,36.71,0.69,0.0,99.42,0.04233062581257334
2001-01-01 20:00:00,16.37,37.25,0.39,0.0,99.46,0.03135709353330337
2001-01-01 21:00:00,15.88,38.26,0.34,0.0,99.46,0.028735260076492134
2001-01-01 22:00:00,15.39,39.39,0.42,0.0,99.46,0.03081067451126268
2001-01-01 23:00:00,14.83,40.73,0.52,0.0,99.44,0.033013686429332605
2001-01-02 00:00:00,14.31,42.02,0.63,0.0,99.42,0.0350982255155911
2001-01-02 01:00:00,13.77,43.52,0.77,0.0,99.43,0.037315059250840256
2001-01-02 02:00:00,13.18,45.23,0.84,0.0,99.43,0.03724626302071432
2001-01-02 03:00:00,12.68,46.84,0.85,0.0,99.44,0.035944403542014655
2001-01-02 04:00:00,12.27,48.36,0.84,0.0,99.46,0.034426650735216884
2001-01-02 05:00:00,11.87,49.79,0.82,0.0,99.52,0.03283059433613953
2001-01-02 06:00:00,11.34,51.6,0.88,0.0,99.58,0.03233735324992451
2001-01-02 07:00:00,11.06,52.72,0.98,0.12,99.65,0.05105254727569747
2001-01-02 08:00:00,13.39,45.37,1.63,0.73,99.73,0.14211915362690772
2001-01-02 09:00:00,16.0,38.27,2.12,1.4,99.79,0.2626592269582281
2001-01-02 10:00:00,19.95,27.66,1.53,1.95,99.81,0.36613839449893665
2001-01-02 11:00:00,21.68,22.51,1.04,2.29,99.75,0.41761184423594305
2001-01-02 12:00:00,22.81,19.45,0.67,2.48,99.66,0.4381862277676152
2001-01-02 13:00:00,23.51,17.8,0.42,2.32,99.58,0.3979635984812132
2001-01-02 14:00:00,23.69,17.17,0.25,1.9,99.53,0.30425425473946677
2001-01-02 15:00:00,23.33,17.37,0.36,1.31,99.52,0.19161939586686613
2001-01-02 16:00:00,22.06,18.71,0.44,0.57,99.53,0.04981249349910284
2001-01-02 17:00:00,19.62,21.82,0.69,0.06,99.57,0.0
2001-01-02 18:00:00,18.18,23.96,0.94,0.0,99.64,0.06176978261533302
2001-01-02 19:00:00,16.89,26.26,1.15,0.0,99.69,0.06438090404987473
2001-01-02 20:00:00,15.47,29.3,1.33,0.0,99.72,0.06367108954121661
2001-01-02 21:00:00,14.1,32.91,1.47,0.0,99.73,0.060666071728448526
2001-01-02 22:00:00,12.95,36.75,1.53,0.0,99.73,0.05605483017477063
2001-01-02 23:00:00,12.1,40.44,1.57,0.0,99.71,0.05193567996694494
2001-01-03 00:00:00,11.45,44.2,1.62,0.0,99.68,0.048382263588937435
2001-01-03 01:00:00,10.92,48.1,1.68,0.0,99.66,0.04508618332749669
2001-01-03 02:00:00,10.47,51.94,1.7,0.0,99.64,0.04155460527790383
2001-01-03 03:00:00,10.07,55.8,1.69,0.0,99.63,0.03790235949192306
2001-01-03 04:00:00,9.71,59.29,1.65,0.0,99.66,0.03447043064932641
2001-01-03 05:00:00,9.38,62.42,1.62,0.0,99.72,0.03156609764484924
2001-01-03 06:00:00,9.09,64.95,1.59,0.0,99.8,0.029239409066491636
2001-01-03 07:00:00,9.71,63.27,1.52,0.13,99.88,0.05234045272016758
2001-01-03 08:00:00,13.78,48.69,2.7,0.77,99.96,0.16747507885859197
2001-01-03 09:00:00,16.51,40.87,2.49,1.46,100.02,0.27813277938853503
2001-01-03 10:00:00,20.71,26.9,1.54,2.04,100.01,0.38484968480103954
2001-01-03 11:00:00,22.66,20.55,1.02,2.39,99.94,0.43862438703012435
2001-01-03 12:00:00,23.6,18.08,0.71,2.49,99.83,0.4472031875821878
2001-01-03 13:00:00,24.22,16.4,0.7,2.32,99.74,0.41675611689112557
2001-01-03 14:00:00,24.38,15.55,1.02,1.97,99.67,0.3668366663550552
2001-01-03 15:00:00,23.96,15.51,1.35,1.37,99.62,0.26899203473999467
2001-01-03 16:00:00,22.4,16.81,1.01,0.64,99.61,0.10342390684714309
2001-01-03 17:00:00,19.35,20.35,1.14,0.06,99.62,0.002857392939661866
2001-01-03 18:00:00,17.73,22.69,1.31,0.0,99.67,0.07426221412735089
2001-01-03 19:00:00,16.47,24.85,1.41,0.0,99.72,0.07199238990514421
2001-01-03 20:00:00,15.37,27.04,1.46,0.0,99.76,0.06851867142862264
2001-01-03 21:00:00,14.36,29.25,1.51,0.0,99.78,0.06520272283289696
2001-01-03 22:00:00,13.42,31.61,1.53,0.0,99.77,0.0613225827646824
2001-01-03 23:00:00,12.58,34.04,1.54,0.0,99.75,0.05755168658450925
2001-01-04 00:00:00,11.9,36.39,1.54,0.0,99.72,0.05416766695463718
2001-01-04 01:00:00,11.3,38.58,1.52,0.0,99.71,0.050895898730069736
2001-01-04 02:00:00,10.68,41.07,1.52,0.0,99.69,0.04779472325526377
2001-01-04 03:00:00,9.96,43.87,1.55,0.0,99.68,0.04478213248430509
2001-01-04 04:00:00,9.39,46.53,1.6,0.0,99.69,0.04243641578874204
2001-01-04 05:00:00,8.97,48.59,1.62,0.0,99.73,0.04046268394181639
2001-01-04 06:00:00,8.62,50.5,1.64,0.0,99.8,0.038743764433671925
2001-01-04 07:00:00,9.29,48.84,1.67,0.12,99.87,0.06859552536992408
2001-01-04 08:00:00,13.5,37.29,3.13,0.77,99.94,0.19442867682498927
2001-01-04 09:00:00,16.39,31.13,2.85,1.46,99.98,0.3010552638280327
2001-01-04 10:00:00,20.33,22.57,1.75,2.03,99.98,0.39151773685614477
2001-01-04 11:00:00,22.7,17.31,1.73,2.38,99.92,0.4702014809995724
2001-01-04 12:00:00,23.91,15.11,1.89,2.55,99.83,0.5177991961110394
2001-01-04 13:00:00,24.6,13.97,1.78,2.39,99.74,0.4899252828309639
2001-01-04 14:00:00,24.72,13.5,2.16,1.98,99.66,0.43502956064651527
2001-01-04 15:00:00,24.2,13.6,2.34,1.38,99.64,0.331914813144306
2001-01-04 16:00:00,22.4,15.05,1.59,0.66,99.66,0.14629720019496154
2001-01-04 17:00:00,18.08,19.74,1.42,0.06,99.69,0.020604250828546302
2001-01-04 18:00:00,16.19,22.44,1.61,0.0,99.75,0.07862672677875703
2001-01-04 19:00:00,15.02,24.39,1.72,0.0,99.81,0.07588857797966271
2001-01-04 20:00:00,14.03,26.41,1.79,0.0,99.86,0.07252352138228761
2001-01-04 21:00:00,13.16,28.48,1.81,0.0,99.87,0.0685074514348303
2001-01-04 22:00:00,12.39,30.51,1.86,0.0,99.86,0.06539081368352755
2001-01-04 23:00:00,11.7,32.62,1.91,0.0,99.83,0.06242852076753667
2001-01-05 00:00:00,11.09,34.67,1.93,0.0,99.78,0.05934230317055475
2001-01-05 01:00:00,10.53,36.74,1.93,0.0,99.77,0.056200795162022144
2001-01-05 02:00:00,10.02,38.92,1.94,0.0,99.75,0.05331164157876769
2001-01-05 03:00:00,9.57,40.9,2.02,0.0,99.73,0.051533294713279845
2001-01-05 04:00:00,9.18,42.67,2.12,0.0,99.71,0.05018562234333771
2001-01-05 05:00:00,8.8,44.5,2.17,0.0,99.73,0.04830143250346832
2001-01-05 06:00:00,8.42,46.4,2.19,0.0,99.78,0.046127323013125936
2001-01-05 07:00:00,9.2,44.73,2.35,0.14,99.84,0.08912150431441353
2001-01-05 08:00:00,12.98,35.14,4.14,0.83,99.9,0.221738101147397
2001-01-05 09:00:00,15.98,29.13,3.69,1.55,99.93,0.33049202693932045
2001-01-05 10:00:00,20.22,20.69,3.36,2.11,99.91,0.4585353595788358
2001-01-05 11:00:00,22.39,16.32,3.0,2.45,99.83,0.5284245074392866
2001-01-05 12:00:00,23.54,14.16,2.8,2.51,99.71,0.5472836133817118
2001-01-05 13:00:00,24.25,12.66,2.68,2.36,99.58,0.5255264836943382
2001-01-05 14:00:00,24.44,11.78,2.59,1.97,99.49,0.4546361977596039
2001-01-05 15:00:00,24.02,11.54,2.13,1.38,99.46,0.3197633491633028
2001-01-05 16:00:00,22.33,12.72,1.14,0.65,99.47,0.1135387795407492
2001-01-05 17:00:00,19.64,14.59,1.08,0.06,99.49,0.0
2001-01-05 18:00:00,18.33,15.7,1.2,0.0,99.55,0.07841375737184174
2001-01-05 19:00:00,17.16,16.82,1.3,0.0,99.6,0.07775797270087963
2001-01-05 20:00:00,16.02,18.09,1.39,0.0,99.63,0.07625993150246589
2001-01-05 21:00:00,15.18,19.01,1.41,0.0,99.65,0.07369650054787634
2001-01-05 22:00:00,14.52,19.83,1.39,0.0,99.65,0.07067945100762495
2001-01-05 23:00:00,14.14,20.42,1.32,0.0,99.63,0.06737428101174775
2001-01-06 00:00:00,13.53,21.24,1.32,0.0,99.58,0.06517848815744741
2001-01-06 01:00:00,12.76,22.32,1.38,0.0,99.53,0.0638378136187297
2001-01-06 02:00:00,12.1,23.42,1.41,0.0,99.49,0.06199812594456621
2001-01-06 03:00:00,11.48,24.62,1.42,0.0,99.44,0.05976547381567649
2001-01-06 04:00:00,11.25,25.12,1.34,0.0,99.46,0.057214712119486345
2001-01-06 05:00:00,11.16,25.53,1.21,0.0,99.52,0.05396288301641937
2001-01-06 06:00:00,10.47,26.86,1.29,0.0,99.56,0.0532449097366463
2001-01-06 07:00:00,10.46,27.02,1.26,0.13,99.61,0.07874009464225779
2001-01-06 08:00:00,13.64,22.03,1.69,0.8,99.67,0.17345734037885047
2001-01-06 09:00:00,16.41,18.44,2.08,1.5,99.71,0.2981123615421874
2001-01-06 10:00:00,20.17,14.22,0.78,2.06,99.72,0.3543672576413293
2001-01-06 11:00:00,22.26,11.97,1.16,2.41,99.65,0.44511466237739633
2001-01-06 12:00:00,23.04,11.12,1.62,2.58,99.56,0.5035375437168472
2001-01-06 13:00:00,23.38,10.77,1.65,2.41,99.44,0.47693979717576934
2001-01-06 14:00:00,23.37,10.71,1.71,2.0,99.37,0.40456528910719236
2001-01-06 15:00:00,22.92,11.12,1.83,1.39,99.37,0.29708233129990436
2001-01-06 16:00:00,21.31,12.58,1.12,0.66,99.37,0.11180866212337051
2001-01-06 17:00:00,18.95,14.79,1.01,0.07,99.41,0.0
2001-01-06 18:00:00,18.31,15.55,0.92,0.0,99.47,0.06762096830815886
2001-01-06 19:00:00,17.7,16.33,0.79,0.0,99.52,0.06038489498468897
2001-01-06 20:00:00,16.99,17.16,0.82,0.0,99.54,0.05974361287021569
2001-01-06 21:00:00,16.15,18.02,0.93,0.0,99.54,0.061717513928600275
2001-01-06 22:00:00,15.06,19.13,1.12,0.0,99.53,0.06490217630243846
2001-01-06 23:00:00,13.79,20.56,1.34,0.0,99.49,0.06685953644943445
2001-01-07 00:00:00,12.72,21.61,1.46,0.0,99.46,0.06608311298833036
2001-01-07 01:00:00,11.93,22.42,1.51,0.0,99.46,0.06441419679048366
2001-01-07 02:00:00,11.18,23.31,1.53,0.0,99.45,0.062143437161305125
2001-01-07 03:00:00,10.42,24.4,1.55,0.0,99.44,0.05972196197987294
2001-01-07 04:00:00,9.67,25.52,1.57,0.0,99.42,0.05733759979212348
2001-01-07 05:00:00,8.99,26.86,1.61,0.0,99.46,0.055327438796562996
2001-01-07 06:00:00,8.46,28.29,1.65,0.0,99.52,0.05362127359240321
2001-01-07 07:00:00,8.97,27.77,1.75,0.12,99.59,0.09169869099030216
2001-01-07 08:00:00,12.78,22.1,3.43,0.75,99.63,0.22349039229738704
2001-01-07 09:00:00,15.31,19.22,3.27,1.48,99.67,0.32509393255502456
2001-01-07 10:00:00,19.54,15.34,2.79,1.99,99.67,0.427121042319881
2001-01-07 11:00:00,21.94,14.38,2.1,2.34,99.6,0.4765421985351249
2001-01-07 12:00:00,22.86,14.04,1.67,2.45,99.5,0.48057076836321583
2001-01-07 13:00:00,23.35,13.78,1.52,2.27,99.4,0.4437433387751088
2001-01-07 14:00:00,23.41,13.89,1.58,1.84,99.32,0.3675541143488204
2001-01-07 15:00:00,22.95,14.5,1.65,1.23,99.28,0.2590852042835909
2001-01-07 16:00:00,21.38,16.14,1.17,0.55,99.27,0.09540057133802379
2001-01-07 17:00:00,17.85,20.26,1.27,0.05,99.29,0.008877463687678827
2001-01-07 18:00:00,15.9,23.04,1.47,0.0,99.37,0.0736284011813807
2001-01-07 19:00:00,14.61,25.15,1.61,0.0,99.46,0.07155477263061505
2001-01-07 20:00:00,13.66,26.86,1.72,0.0,99.53,0.06965127652294427
2001-01-07 21:00:00,12.79,28.55,1.75,0.0,99.56,0.06631201746703816
2001-01-07 22:00:00,11.99,30.32,1.74,0.0,99.56,0.06249190583734409
2001-01-07 23:00:00,11.28,32.13,1.7,0.0,99.53,0.05855716500450091
2001-01-08 00:00:00,10.66,33.96,1.64,0.0,99.47,0.05471272521406712
2001-01-08 01:00:00,10.15,35.51,1.61,0.0,99.44,0.051944071922708855
2001-01-08 02:00:00,9.65,37.1,1.62,0.0,99.41,0.04982225834783538
2001-01-08 03:00:00,9.2,38.65,1.59,0.0,99.39,0.04737025031801256
2001-01-08 04:00:00,8.8,39.99,1.55,0.0,99.39,0.045127175255726966
2001-01-08 05:00:00,8.47,41.05,1.52,0.0,99.44,0.043406712788610635
2001-01-08 06:00:00,8.17,42.08,1.49,0.0,99.51,0.04181247318859246
2001-01-08 07:00:00,8.82,40.29,1.38,0.09,99.58,0.0681145429552765
2001-01-08 08:00:00,12.53,31.6,2.34,0.6,99.66,0.16464080638324513
2001-01-08 09:00:00,15.08,26.69,1.61,1.2,99.71,0.23369408379055923
2001-01-08 10:00:00,19.46,20.02,1.12,1.77,99.71,0.3287742443851296
2001-01-08 11:00:00,21.29,17.43,2.32,2.13,99.65,0.4500524496474137
2001-01-08 12:00:00,22.07,16.3,2.79,2.43,99.53,0.5151383488256277
2001-01-08 13:00:00,22.4,15.6,3.04,2.28,99.42,0.5026296558418554
2001-01-08 14:00:00,22.36,15.33,3.02,1.85,99.35,0.42998703184987785
2001-01-08 15:00:00,21.87,15.5,2.87,1.23,99.35,0.3180984067357689
2001-01-08 16:00:00,20.19,17.05,1.76,0.55,99.39,0.12970340223578788
2001-01-08 17:00:00,16.25,21.94,1.37,0.06,99.46,0.015390266741598796
2001-01-08 18:00:00,14.62,24.48,1.5,0.0,99.55,0.06969991373702085
2001-01-08 19:00:00,13.52,26.52,1.57,0.0,99.63,0.06658976959431831
2001-01-08 20:00:00,12.57,28.78,1.59,0.0,99.68,0.06264855673627345
2001-01-08 21:00:00,11.68,31.1,1.59,0.0,99.69,0.058577457532042826
2001-01-08 22:00:00,10.87,33.68,1.59,0.0,99.69,0.05467246543928136
2001-01-08 23:00:00,10.11,36.32,1.63,0.0,99.66,0.051568124630412174
2001-01-09 00:00:00,9.43,39.09,1.65,0.0,99.63,0.04833910327501153
2001-01-09 01:00:00,8.84,41.51,1.66,0.0,99.6,0.0455198523864828
2001-01-09 02:00:00,8.32,43.87,1.66,0.0,99.59,0.042863270967708304
2001-01-09 03:00:00,7.85,46.04,1.68,0.0,99.58,0.040714431408826086
2001-01-09 04:00:00,7.42,47.87,1.69,0.0,99.57,0.03881222285853762
2001-01-09 05:00:00,7.05,49.43,1.73,0.0,99.61,0.0374897049355065
2001-01-09 06:00:00,6.74,50.69,1.76,0.0,99.66,0.036380559818426667
2001-01-09 07:00:00,7.49,48.18,1.83,0.1,99.73,0.06883243225959577
2001-01-09 08:00:00,11.39,36.96,3.49,0.69,99.8,0.18434455660602386
2001-01-09 09:00:00,14.14,30.88,3.06,1.35,99.86,0.27729319182266404
2001-01-09 10:00:00,18.26,22.23,2.19,1.93,99.88,0.37790632645427236
2001-01-09 11:00:00,20.82,16.8,1.75,2.29,99.84,0.44331901900120585
2001-01-09 12:00:00,21.97,14.55,1.44,2.56,99.75,0.48085947643233273
2001-01-09 13:00:00,22.56,13.15,1.15,2.4,99.65,0.44272577372142985
2001-01-09 14:00:00,22.69,12.4,1.05,2.0,99.58,0.36286766948341176
2001-01-09 15:00:00,22.36,12.18,1.15,1.39,99.54,0.2524221415420668
2001-01-09 16:00:00,20.8,13.53,0.82,0.67,99.54,0.0920323272907063
2001-01-09 17:00:00,18.25,15.55,1.1,0.07,99.58,0.002224413650177625
2001-01-09 18:00:00,16.75,17.19,1.29,0.0,99.65,0.07602341488130789
2001-01-09 19:00:00,15.5,18.72,1.41,0.0,99.71,0.07484384969830012
2001-01-09 20:00:00,14.49,19.99,1.47,0.0,99.75,0.07251975927564379
2001-01-09 21:00:00,13.67,21.19,1.49,0.0,99.77,0.06972422604379637
2001-01-09 22:00:00,12.82,22.39,1.51,0.0,99.76,0.06687272736415278
2001-01-09 23:00:00,12.01,23.61,1.53,0.0,99.74,0.0641480771920323
2001-01-10 00:00:00,11.28,24.66,1.54,0.0,99.71,0.06161094431092023
2001-01-10 01:00:00,10.58,25.82,1.56,0.0,99.68,0.05929812054469728
2001-01-10 02:00:00,9.93,26.83,1.57,0.0,99.64,0.057083948701598074
2001-01-10 03:00:00,9.26,27.92,1.58,0.0,99.62,0.054811621789501386
2001-01-10 04:00:00,8.52,29.35,1.61,0.0,99.62,0.05248357520127838
2001-01-10 05:00:00,7.86,30.71,1.65,0.0,99.64,0.05055339531717041
2001-01-10 06:00:00,7.36,31.8,1.68,0.0,99.71,0.04905356536379982
2001-01-10 07:00:00,7.94,30.58,1.68,0.12,99.78,0.08375848057908128
2001-01-10 08:00:00,12.35,23.01,2.97,0.77,99.85,0.20718229763059326
2001-01-10 09:00:00,15.24,19.07,3.26,1.48,99.88,0.32502491725333627
2001-01-10 10:00:00,19.07,14.67,2.6,2.05,99.87,0.42336834318479544
2001-01-10 11:00:00,21.97,11.41,1.84,2.42,99.81,0.47797824677194367
2001-01-10 12:00:00,22.98,9.92,1.5,2.54,99.69,0.4896474444036197
2001-01-10 13:00:00,23.5,9.0,1.42,2.4,99.56,0.4637683879812048
2001-01-10 14:00:00,23.56,8.57,1.27,2.0,99.46,0.380082144641978
2001-01-10 15:00:00,23.11,8.52,1.11,1.4,99.41,0.25361486311251114
2001-01-10 16:00:00,21.69,9.6,0.77,0.68,99.4,0.0894598749467212
2001-01-10 17:00:00,19.03,10.88,0.97,0.08,99.43,0.0
2001-01-10 18:00:00,17.29,11.82,1.22,0.0,99.49,0.07984579823927801
2001-01-10 19:00:00,15.81,12.9,1.38,0.0,99.55,0.07997549784463492
2001-01-10 20:00:00,14.52,13.83,1.49,0.0,99.59,0.07843969874847088
2001-01-10 21:00:00,13.25,14.92,1.58,0.0,99.59,0.07586550711518629
2001-01-10 22:00:00,12.01,15.95,1.63,0.0,99.56,0.07231112641475286
2001-01-10 23:00:00,11.05,16.87,1.65,0.0,99.52,0.06906952838661763
2001-01-11 00:00:00,10.29,17.74,1.66,0.0,99.47,0.06632522844488566
2001-01-11 01:00:00,9.58,18.73,1.7,0.0,99.43,0.06420996263829498
2001-01-11 02:00:00,8.94,19.68,1.76,0.0,99.39,0.06262875550268932
2001-01-11 03:00:00,8.44,20.64,1.86,0.0,99.35,0.061960712545380485
2001-01-11 04:00:00,8.04,21.5,1.94,0.0,99.33,0.061253645491392915
2001-01-11 05:00:00,7.7,22.47,1.99,0.0,99.36,0.060193467938955726
2001-01-11 06:00:00,7.42,23.38,2.02,0.0,99.42,0.059090707372683335
2001-01-11 07:00:00,8.4,22.17,2.08,0.12,99.48,0.10726914762037984
2001-01-11 08:00:00,12.63,16.84,3.67,0.77,99.53,0.24108665367687618
2001-01-11 09:00:00,15.46,13.93,3.18,1.48,99.59,0.33351878823373127
2001-01-11 10:00:00,19.42,10.63,1.99,2.05,99.57,0.4065192764516331
2001-01-11 11:00:00,22.59,8.51,0.57,2.37,99.5,0.4097848415815516
2001-01-11 12:00:00,23.71,8.11,0.47,2.53,99.39,0.43486142959371826
2001-01-11 13:00:00,24.35,7.84,0.44,2.38,99.27,0.4063648259277689
2001-01-11 14:00:00,24.55,7.74,0.46,1.92,99.18,0.3156324952212328
2001-01-11 15:00:00,24.22,7.89,0.55,1.3,99.13,0.19660735664340015
2001-01-11 16:00:00,23.07,9.36,0.32,0.62,99.11,0.04234901556684948
2001-01-11 17:00:00,21.25,10.02,0.24,0.07,99.13,0.0
2001-01-11 18:00:00,20.34,10.27,0.21,0.0,99.18,0.0355687625522175
2001-01-11 19:00:00,19.59,10.69,0.32,0.0,99.25,0.04189876358873884
2001-01-11 20:00:00,18.89,11.1,0.43,0.0,99.29,0.04749578040094074
2001-01-11 21:00:00,18.25,11.48,0.61,0.0,99.29,0.056088067191303194
2001-01-11 22:00:00,17.55,11.84,0.78,0.0,99.28,0.06272915990293167
2001-01-11 23:00:00,16.76,12.27,0.91,0.0,99.25,0.06633394644967198
2001-01-12 00:00:00,15.95,12.66,1.05,0.0,99.21,0.06953000714488843
2001-01-12 01:00:00,15.26,13.04,1.12,0.0,99.2,0.06997740961186119
2001-01-12 02:00:00,14.45,13.45,1.22,0.0,99.17,0.07076865191918957
2001-01-12 03:00:00,13.52,14.08,1.33,0.0,99.15,0.07092977751744522
2001-01-12 04:00:00,12.58,14.75,1.43,0.0,99.16,0.07034647705659593
2001-01-12 05:00:00,11.82,15.29,1.48,0.0,99.19,0.06893256389951243
2001-01-12 06:00:00,11.22,15.8,1.51,0.0,99.26,0.06749227445900241
2001-01-12 07:00:00,11.26,15.65,1.43,0.12,99.34,0.09953516852501175
2001-01-12 08:00:00,14.87,12.37,1.96,0.79,99.41,0.20166477300186167
2001-01-12 09:00:00,17.62,10.31,2.44,1.51,99.48,0.33397377907896664
2001-01-12 10:00:00,21.46,10.49,1.36,2.09,99.51,0.398851218248792
2001-01-12 11:00:00,24.03,13.4,0.51,2.46,99.49,0.43287949615893156
2001-01-12 12:00:00,25.09,13.82,1.08,2.55,99.42,0.4882193710590084
2001-01-12 13:00:00,25.59,13.7,1.38,2.4,99.35,0.47925733903775597
2001-01-12 14:00:00,25.64,13.75,1.46,2.01,99.3,0.4084025198660941
2001-01-12 15:00:00,25.25,14.02,1.36,1.42,99.29,0.28547236299456963
2001-01-12 16:00:00,23.65,15.38,0.84,0.7,99.32,0.1046663975167916
2001-01-12 17:00:00,20.59,17.95,1.2,0.08,99.37,0.01106808907478541
2001-01-12 18:00:00,18.44,19.48,1.47,0.0,99.44,0.08409745960595656
2001-01-12 19:00:00,16.78,20.22,1.61,0.0,99.51,0.08248966328512586
2001-01-12 20:00:00,15.54,20.28,1.72,0.0,99.57,0.08137089224100827
2001-01-12 21:00:00,14.56,20.35,1.81,0.0,99.62,0.08022074013832729
2001-01-12 22:00:00,13.74,20.35,1.87,0.0,99.63,0.07880851609346459
2001-01-12 23:00:00,13.02,20.58,1.88,0.0,99.62,0.07645975457923622
2001-01-13 00:00:00,12.39,20.89,1.86,0.0,99.62,0.07380610345038498
2001-01-13 01:00:00,11.83,21.22,1.81,0.0,99.61,0.07087883140337439
2001-01-13 02:00:00,11.31,21.48,1.77,0.0,99.58,0.0683798393978346
2001-01-13 03:00:00,10.86,21.76,1.71,0.0,99.57,0.06578108301302489
2001-01-13 04:00:00,10.44,22.0,1.68,0.0,99.58,0.06387769846601139
2001-01-13 05:00:00,10.05,22.2,1.68,0.0,99.61,0.06263799336908665
2001-01-13 06:00:00,9.69,22.36,1.66,0.0,99.67,0.06119582642411736
2001-01-13 07:00:00,10.39,21.09,1.59,0.13,99.74,0.09830328941826474
2001-01-13 08:00:00,14.41,16.01,2.91,0.81,99.79,0.23457860358136248
2001-01-13 09:00:00,17.0,13.57,2.79,1.53,99.84,0.3405300428053683
2001-01-13 10:00:00,21.12,11.45,2.57,2.11,99.85,0.45526401444714376
2001-01-13 11:00:00,23.9,11.34,2.44,2.49,99.79,0.5355946641037141
2001-01-13 12:00:00,24.85,11.21,2.44,2.67,99.71,0.5777190521613406
2001-01-13 13:00:00,25.27,10.92,2.49,2.52,99.6,0.5577505196584338
2001-01-13 14:00:00,25.28,10.81,2.52,2.13,99.54,0.48850718946891963
2001-01-13 15:00:00,24.75,11.05,2.52,1.53,99.5,0.37520042070505527
2001-01-13 16:00:00,22.88,12.36,1.62,0.78,99.5,0.1722852576412294
2001-01-13 17:00:00,18.42,16.05,1.46,0.1,99.52,0.03139505257289521
2001-01-13 18:00:00,16.55,17.99,1.64,0.0,99.59,0.084807840888544
2001-01-13 19:00:00,15.46,19.31,1.73,0.0,99.66,0.08232004755462696
2001-01-13 20:00:00,14.55,20.58,1.78,0.0,99.71,0.07934402400441332
2001-01-13 21:00:00,13.75,21.88,1.77,0.0,99.74,0.07543443812242596
2001-01-13 22:00:00,13.02,23.05,1.75,0.0,99.72,0.07178198406703212
2001-01-13 23:00:00,12.33,24.23,1.74,0.0,99.69,0.06855137388988201
2001-01-14 00:00:00,11.73,25.08,1.73,0.0,99.65,0.06594756423607911
2001-01-14 01:00:00,11.23,25.79,1.69,0.0,99.62,0.06329164492434662
2001-01-14 02:00:00,10.82,26.38,1.67,0.0,99.59,0.06138255172462489
2001-01-14 03:00:00,10.47,26.86,1.65,0.0,99.56,0.05975736003003021
2001-01-14 04:00:00,10.2,27.09,1.62,0.0,99.55,0.05839383013026914
2001-01-14 05:00:00,9.95,27.43,1.6,0.0,99.58,0.05718792254794171
2001-01-14 06:00:00,9.7,27.78,1.58,0.0,99.64,0.05599629416834793
2001-01-14 07:00:00,10.31,26.55,1.46,0.13,99.7,0.08786748740811147
2001-01-14 08:00:00,14.48,20.1,2.09,0.82,99.77,0.19928883674099004
2001-01-14 09:00:00,17.27,16.82,2.12,1.55,99.82,0.3154595652316392
2001-01-14 10:00:00,20.96,13.75,0.46,2.14,99.8,0.3556141653208337
2001-01-14 11:00:00,23.68,11.97,1.07,2.51,99.73,0.46809339301811587
2001-01-14 12:00:00,24.75,11.01,1.22,2.59,99.61,0.49982550341625503
2001-01-14 13:00:00,25.27,10.42,1.35,2.46,99.5,0.48597715701598987
2001-01-14 14:00:00,25.32,10.13,1.29,2.07,99.41,0.4068698281243087
2001-01-14 15:00:00,24.89,10.18,1.15,1.48,99.36,0.28031799823928444
2001-01-14 16:00:00,23.35,11.56,0.71,0.75,99.35,0.10197196025685179
2001-01-14 17:00:00,21.03,12.93,0.91,0.1,99.37,0.0
2001-01-14 18:00:00,19.77,13.92,1.03,0.0,99.43,0.07681378933295516
2001-01-14 19:00:00,18.77,14.82,1.12,0.0,99.49,0.07729627886958335
2001-01-14 20:00:00,17.81,15.74,1.19,0.0,99.53,0.07668190862332298
