datetime,T,RH,WS,Rs,P,ETo_mm_hr,month,hour,season,year
2001-01-01 00:00:00,12.02,43.44,2.48,0.0,98.82,0.0599374979667687,1,0,Winter,2001
2001-01-01 01:00:00,11.26,51.22,2.49,0.0,98.79,0.0506475049003291,1,1,Winter,2001
2001-01-01 02:00:00,10.55,61.74,2.43,0.0,98.75,0.0391081878335489,1,2,Winter,2001
2001-01-01 03:00:00,9.95,72.77,2.33,0.0,98.75,0.0280586960863123,1,3,Winter,2001
2001-01-01 04:00:00,9.46,82.93,2.23,0.0,98.76,0.0187811081119478,1,4,Winter,2001
2001-01-01 05:00:00,9.32,95.03,2.36,0.0,98.8,0.0088409025266058,1,5,Winter,2001
2001-01-01 06:00:00,9.02,99.25,2.34,0.0,98.88,0.0052960268601948,1,6,Winter,2001
2001-01-01 07:00:00,9.66,95.93,2.92,0.21,98.97,0.0253933457436081,1,7,Winter,2001
2001-01-01 08:00:00,11.73,83.73,3.5,0.94,99.03,0.1198752668901142,1,8,Winter,2001
2001-01-01 09:00:00,14.99,64.95,3.22,1.63,99.08,0.2550557410053765,1,9,Winter,2001
2001-01-01 10:00:00,18.77,40.82,3.69,2.17,99.11,0.4167877354291051,1,10,Winter,2001
2001-01-01 11:00:00,20.99,30.46,4.11,2.5,99.06,0.5223660074840647,1,11,Winter,2001
2001-01-01 12:00:00,22.15,26.27,4.43,2.48,98.97,0.5543054274784799,1,12,Winter,2001
2001-01-01 13:00:00,22.69,24.26,4.56,2.3,98.89,0.5424960294502259,1,13,Winter,2001
2001-01-01 14:00:00,22.69,23.78,4.5,1.88,98.83,0.4767117048283419,1,14,Winter,2001
2001-01-01 15:00:00,22.11,24.63,4.27,1.26,98.81,0.3652902685804351,1,15,Winter,2001
2001-01-01 16:00:00,20.83,27.02,3.41,0.55,98.8,0.2055054008935089,1,16,Winter,2001
2001-01-01 17:00:00,17.02,35.28,1.57,0.04,98.84,0.015291829565552,1,17,Winter,2001
2001-01-01 18:00:00,15.49,39.82,1.58,0.0,98.92,0.0598531759092566,1,18,Winter,2001
2001-01-01 19:00:00,14.63,42.79,1.6,0.0,99.0,0.0557241613852163,1,19,Winter,2001
2001-01-01 20:00:00,13.88,45.44,1.58,0.0,99.05,0.0516075083904608,1,20,Winter,2001
2001-01-01 21:00:00,13.24,47.38,1.53,0.0,99.06,0.0480448631807405,1,21,Winter,2001
2001-01-01 22:00:00,12.71,48.83,1.45,0.0,99.05,0.0448164969768552,1,22,Winter,2001
2001-01-01 23:00:00,12.33,49.72,1.35,0.0,99.03,0.0421026673439165,1,23,Winter,2001
2001-01-02 00:00:00,12.16,49.83,1.26,0.0,99.02,0.0404530124563089,1,0,Winter,2001
2001-01-02 01:00:00,12.08,49.65,1.17,0.0,99.03,0.0390955962651594,1,1,Winter,2001
2001-01-02 02:00:00,11.9,50.02,1.1,0.0,99.03,0.0375095472958387,1,2,Winter,2001
2001-01-02 03:00:00,11.55,51.08,1.08,0.0,99.04,0.0360684127633583,1,3,Winter,2001
2001-01-02 04:00:00,11.09,52.43,1.1,0.0,99.06,0.0349339779403333,1,4,Winter,2001
2001-01-02 05:00:00,10.59,54.11,1.13,0.0,99.11,0.0336809866880824,1,5,Winter,2001
2001-01-02 06:00:00,10.09,55.98,1.14,0.0,99.18,0.0320603336015142,1,6,Winter,2001
2001-01-02 07:00:00,10.38,54.95,1.03,0.16,99.26,0.0513963786605675,1,7,Winter,2001
2001-01-02 08:00:00,13.08,46.11,1.66,0.8,99.33,0.1484745951249139,1,8,Winter,2001
2001-01-02 09:00:00,15.75,38.73,1.51,1.46,99.4,0.2535701720866956,1,9,Winter,2001
2001-01-02 10:00:00,19.7,27.01,1.11,2.01,99.41,0.3596753978369537,1,10,Winter,2001
2001-01-02 11:00:00,21.43,21.9,1.29,2.35,99.35,0.4369117816439688,1,11,Winter,2001
2001-01-02 12:00:00,22.47,19.36,1.32,2.47,99.26,0.4643872919028713,1,12,Winter,2001
2001-01-02 13:00:00,23.09,18.24,1.34,2.3,99.16,0.4378058145457745,1,13,Winter,2001
2001-01-02 14:00:00,23.28,17.85,1.43,1.89,99.11,0.3670973992345668,1,14,Winter,2001
2001-01-02 15:00:00,22.95,18.21,1.66,1.28,99.09,0.2648405528633076,1,15,Winter,2001
2001-01-02 16:00:00,21.72,19.63,1.36,0.58,99.1,0.1134473275415015,1,16,Winter,2001
2001-01-02 18:00:00,17.0,27.01,1.29,0.0,99.2,0.0679856468013462,1,18,Winter,2001
2001-01-02 19:00:00,15.73,29.93,1.39,0.0,99.25,0.0651250578657314,1,19,Winter,2001
2001-01-02 20:00:00,14.66,33.03,1.44,0.0,99.29,0.0611668666771123,1,20,Winter,2001
2001-01-02 21:00:00,13.71,36.55,1.47,0.0,99.31,0.0567566736597048,1,21,Winter,2001
2001-01-02 22:00:00,12.86,40.56,1.5,0.0,99.31,0.052283447589221,1,22,Winter,2001
2001-01-02 23:00:00,12.13,45.01,1.55,0.0,99.28,0.0481102583741221,1,23,Winter,2001
2001-01-03 00:00:00,11.53,49.5,1.62,0.0,99.25,0.0444191438158047,1,0,Winter,2001
2001-01-03 01:00:00,11.05,53.5,1.71,0.0,99.23,0.0414587505218208,1,1,Winter,2001
2001-01-03 02:00:00,10.65,56.91,1.8,0.0,99.2,0.0389633346318814,1,2,Winter,2001
2001-01-03 03:00:00,10.27,59.63,1.83,0.0,99.19,0.0364783750484833,1,3,Winter,2001
2001-01-03 04:00:00,9.89,61.84,1.8,0.0,99.22,0.0339930733959953,1,4,Winter,2001
2001-01-03 05:00:00,9.51,63.61,1.76,0.0,99.28,0.0318642629780149,1,5,Winter,2001
2001-01-03 06:00:00,9.15,64.82,1.73,0.0,99.37,0.0303116854725171,1,6,Winter,2001
2001-01-03 07:00:00,10.09,60.64,1.86,0.18,99.45,0.0636615922332729,1,7,Winter,2001
2001-01-03 08:00:00,13.48,48.41,3.35,0.88,99.53,0.1885059108152654,1,8,Winter,2001
2001-01-03 09:00:00,16.35,40.26,2.83,1.57,99.58,0.298368357080169,1,9,Winter,2001
2001-01-03 10:00:00,20.62,28.64,3.02,2.12,99.57,0.44179065044429,1,10,Winter,2001
2001-01-03 11:00:00,22.65,23.48,3.05,2.46,99.5,0.525482731062647,1,11,Winter,2001
2001-01-03 12:00:00,23.76,21.29,2.83,2.58,99.38,0.5536553940905056,1,12,Winter,2001
2001-01-03 13:00:00,24.41,20.04,2.55,2.41,99.29,0.5221096755587894,1,13,Winter,2001
2001-01-03 14:00:00,24.58,19.41,2.43,1.99,99.22,0.4438400330217645,1,14,Winter,2001
2001-01-03 15:00:00,24.16,19.42,2.51,1.37,99.17,0.3330090936124506,1,15,Winter,2001
2001-01-03 16:00:00,22.71,20.73,1.89,0.63,99.16,0.1573480160606093,1,16,Winter,2001
2001-01-03 17:00:00,18.57,26.84,1.31,0.05,99.18,0.0092155641687066,1,17,Winter,2001
2001-01-03 18:00:00,16.82,29.82,1.48,0.0,99.23,0.0700260852842317,1,18,Winter,2001
2001-01-03 19:00:00,15.69,31.88,1.62,0.0,99.28,0.0684603775149592,1,19,Winter,2001
2001-01-03 20:00:00,14.73,33.83,1.77,0.0,99.31,0.0670814766510941,1,20,Winter,2001
2001-01-03 21:00:00,13.88,35.86,1.9,0.0,99.33,0.0651305442717498,1,21,Winter,2001
2001-01-03 22:00:00,13.09,38.07,1.98,0.0,99.33,0.0621838187983484,1,22,Winter,2001
2001-01-03 23:00:00,12.36,40.37,2.04,0.0,99.31,0.058994131418901,1,23,Winter,2001
2001-01-04 00:00:00,11.67,42.81,2.05,0.0,99.29,0.0552308709469017,1,0,Winter,2001
2001-01-04 01:00:00,11.05,45.21,2.03,0.0,99.28,0.0514895220420825,1,1,Winter,2001
2001-01-04 02:00:00,10.5,47.51,2.03,0.0,99.25,0.0483418187273334,1,2,Winter,2001
2001-01-04 03:00:00,9.99,50.19,2.04,0.0,99.25,0.0451713392388365,1,3,Winter,2001
2001-01-04 04:00:00,9.52,52.88,2.02,0.0,99.27,0.041933741213958,1,4,Winter,2001
2001-01-04 05:00:00,9.05,56.12,1.97,0.0,99.31,0.0381944762417116,1,5,Winter,2001
2001-01-04 06:00:00,8.57,59.72,1.89,0.0,99.38,0.0341782982634776,1,6,Winter,2001
2001-01-04 07:00:00,9.46,57.89,2.15,0.17,99.45,0.0704901804637301,1,7,Winter,2001
2001-01-04 08:00:00,12.67,47.99,3.65,0.86,99.51,0.1876667842963222,1,8,Winter,2001
2001-01-04 09:00:00,15.72,39.93,3.19,1.55,99.54,0.2984799614241418,1,9,Winter,2001
2001-01-04 10:00:00,20.18,26.45,3.5,2.1,99.52,0.4520254255237411,1,10,Winter,2001
2001-01-04 11:00:00,22.41,19.95,3.64,2.43,99.46,0.5445301177001395,1,11,Winter,2001
2001-01-04 12:00:00,23.69,16.98,3.62,2.6,99.38,0.5916193717379974,1,12,Winter,2001
2001-01-04 13:00:00,24.43,15.35,3.39,2.42,99.31,0.5651811506303002,1,13,Winter,2001
2001-01-04 14:00:00,24.56,14.54,3.68,2.01,99.21,0.510770228021891,1,14,Winter,2001
2001-01-04 15:00:00,24.03,14.48,3.79,1.39,99.19,0.406390630146723,1,15,Winter,2001
2001-01-04 16:00:00,22.41,15.74,2.78,0.65,99.22,0.2158924393271077,1,16,Winter,2001
2001-01-04 17:00:00,17.69,21.08,1.66,0.06,99.24,0.033732004998932,1,17,Winter,2001
2001-01-04 18:00:00,15.97,23.53,1.85,0.0,99.3,0.0823546026753623,1,18,Winter,2001
2001-01-04 19:00:00,14.98,25.09,1.99,0.0,99.36,0.0804510213696557,1,19,Winter,2001
2001-01-04 20:00:00,14.09,26.68,2.11,0.0,99.39,0.0780991584060336,1,20,Winter,2001
2001-01-04 21:00:00,13.27,28.46,2.19,0.0,99.4,0.0749433028704569,1,21,Winter,2001
2001-01-04 22:00:00,12.52,30.22,2.31,0.0,99.39,0.0725004843040219,1,22,Winter,2001
2001-01-04 23:00:00,11.85,32.26,2.44,0.0,99.36,0.0699904587569076,1,23,Winter,2001
2001-01-05 00:00:00,11.2,34.5,2.51,0.0,99.33,0.0665769801288217,1,0,Winter,2001
2001-01-05 01:00:00,10.55,37.03,2.49,0.0,99.32,0.0620688355458361,1,1,Winter,2001
2001-01-05 02:00:00,9.95,39.7,2.48,0.0,99.3,0.057871174224466,1,2,Winter,2001
2001-01-05 03:00:00,9.38,42.33,2.5,0.0,99.29,0.0542105820308342,1,3,Winter,2001
2001-01-05 04:00:00,8.88,44.75,2.6,0.0,99.28,0.051598535286144,1,4,Winter,2001
2001-01-05 05:00:00,8.4,47.1,2.69,0.0,99.28,0.0490053819674334,1,5,Winter,2001
2001-01-05 06:00:00,7.87,49.6,2.67,0.0,99.33,0.0455496791333075,1,6,Winter,2001
2001-01-05 07:00:00,8.71,47.59,3.23,0.19,99.4,0.1024189863777886,1,7,Winter,2001
2001-01-05 08:00:00,11.51,40.06,4.27,0.91,99.46,0.2088664056521884,1,8,Winter,2001
2001-01-05 09:00:00,14.96,32.27,3.86,1.62,99.49,0.3253778151925994,1,9,Winter,2001
2001-01-05 10:00:00,19.64,22.33,4.46,2.2,99.47,0.4906202717958128,1,10,Winter,2001
2001-01-05 11:00:00,21.99,17.44,3.95,2.53,99.39,0.5665296508091926,1,11,Winter,2001
2001-01-05 12:00:00,23.31,14.91,3.54,2.57,99.26,0.5824075483287676,1,12,Winter,2001
2001-01-05 13:00:00,24.12,13.28,3.26,2.41,99.14,0.5575495246658076,1,13,Winter,2001
2001-01-05 14:00:00,24.35,12.36,2.98,1.99,99.06,0.4760665942427933,1,14,Winter,2001
2001-01-05 15:00:00,23.92,12.15,2.58,1.37,99.02,0.3426505453599476,1,15,Winter,2001
2001-01-05 16:00:00,22.2,13.6,1.38,0.64,99.04,0.1279337732538439,1,16,Winter,2001
2001-01-05 17:00:00,18.99,16.14,1.14,0.05,99.07,0.0011155680174267,1,17,Winter,2001
2001-01-05 18:00:00,17.66,17.4,1.23,0.0,99.12,0.0761235039118906,1,18,Winter,2001
2001-01-05 19:00:00,16.66,18.38,1.27,0.0,99.18,0.0740166051535687,1,19,Winter,2001
2001-01-05 20:00:00,15.64,19.53,1.35,0.0,99.2,0.0727448321122092,1,20,Winter,2001
2001-01-05 21:00:00,14.72,20.54,1.41,0.0,99.22,0.0710592762948486,1,21,Winter,2001
2001-01-05 22:00:00,13.9,21.56,1.46,0.0,99.21,0.0692406620901119,1,22,Winter,2001
2001-01-05 23:00:00,13.13,22.55,1.51,0.0,99.18,0.0674883611352274,1,23,Winter,2001
2001-01-06 00:00:00,12.26,23.87,1.55,0.0,99.16,0.0649274446786204,1,0,Winter,2001
2001-01-06 01:00:00,11.26,25.61,1.62,0.0,99.11,0.0622206506213917,1,1,Winter,2001
2001-01-06 02:00:00,10.48,27.09,1.65,0.0,99.06,0.0595511378986661,1,2,Winter,2001
2001-01-06 03:00:00,9.75,28.7,1.64,0.0,99.03,0.0563400009759189,1,3,Winter,2001
2001-01-06 04:00:00,9.14,30.17,1.59,0.0,99.02,0.0530559810577293,1,4,Winter,2001
2001-01-06 05:00:00,8.82,31.13,1.51,0.0,99.09,0.0504785301346326,1,5,Winter,2001
2001-01-06 06:00:00,8.54,32.03,1.51,0.0,99.14,0.0492646108440757,1,6,Winter,2001
2001-01-06 07:00:00,9.5,30.44,1.38,0.17,99.21,0.0789651353624429,1,7,Winter,2001
2001-01-06 08:00:00,13.57,23.57,2.35,0.86,99.25,0.2019445313033802,1,8,Winter,2001
2001-01-06 09:00:00,16.33,19.82,2.13,1.55,99.3,0.3051915800476349,1,9,Winter,2001
2001-01-06 10:00:00,20.2,15.55,1.37,2.15,99.29,0.3968392238272786,1,10,Winter,2001
2001-01-06 11:00:00,22.73,12.96,1.86,2.49,99.21,0.4964952849442284,1,11,Winter,2001
2001-01-06 12:00:00,23.62,11.83,2.81,2.64,99.12,0.573996972249156,1,12,Winter,2001
2001-01-06 13:00:00,23.96,11.05,3.15,2.46,99.02,0.562605079546954,1,13,Winter,2001
2001-01-06 14:00:00,23.89,10.55,3.06,2.04,98.94,0.4860633236354139,1,14,Winter,2001
2001-01-06 15:00:00,23.36,10.45,2.94,1.41,98.93,0.3668124362951857,1,15,Winter,2001
2001-01-06 16:00:00,21.62,11.68,1.83,0.66,98.95,0.1600765554669492,1,16,Winter,2001
2001-01-06 17:00:00,17.69,14.52,1.33,0.06,98.98,0.0156524651647029,1,17,Winter,2001
2001-01-06 18:00:00,16.32,15.51,1.44,0.0,99.05,0.0807809639130232,1,18,Winter,2001
2001-01-06 19:00:00,15.49,16.18,1.47,0.0,99.09,0.0785963223922177,1,19,Winter,2001
2001-01-06 20:00:00,14.64,17.0,1.5,0.0,99.12,0.0761791525319084,1,20,Winter,2001
2001-01-06 21:00:00,13.82,17.83,1.52,0.0,99.13,0.0735712269371055,1,21,Winter,2001
2001-01-06 22:00:00,13.14,18.53,1.51,0.0,99.12,0.0707951695512285,1,22,Winter,2001
2001-01-06 23:00:00,12.49,19.22,1.51,0.0,99.08,0.0683986207105912,1,23,Winter,2001
2001-01-07 00:00:00,11.83,20.07,1.51,0.0,99.04,0.0658994470199076,1,0,Winter,2001
2001-01-07 01:00:00,11.11,20.92,1.55,0.0,99.02,0.0640887261229694,1,1,Winter,2001
2001-01-07 02:00:00,10.2,22.35,1.61,0.0,99.01,0.0616578077751331,1,2,Winter,2001
2001-01-07 03:00:00,9.38,23.88,1.66,0.0,98.99,0.0591755334336761,1,3,Winter,2001
2001-01-07 04:00:00,8.81,25.24,1.7,0.0,98.99,0.0573108223639585,1,4,Winter,2001
2001-01-07 05:00:00,8.35,26.77,1.75,0.0,99.01,0.0557451367526686,1,5,Winter,2001
2001-01-07 06:00:00,7.98,28.36,1.82,0.0,99.07,0.054597921336863,1,6,Winter,2001
2001-01-07 07:00:00,8.98,27.62,1.97,0.15,99.14,0.1000264065547952,1,7,Winter,2001
2001-01-07 08:00:00,12.98,21.93,3.74,0.81,99.19,0.239606999355394,1,8,Winter,2001
2001-01-07 09:00:00,15.73,18.8,3.29,1.49,99.23,0.33348767160311,1,9,Winter,2001
2001-01-07 10:00:00,19.88,14.34,3.19,2.09,99.22,0.4604153361835775,1,10,Winter,2001
2001-01-07 11:00:00,22.33,12.56,3.22,2.43,99.16,0.5424740839819723,1,11,Winter,2001
2001-01-07 12:00:00,23.3,12.0,2.8,2.53,99.05,0.5505104222895567,1,12,Winter,2001
2001-01-07 13:00:00,23.83,11.61,2.4,2.32,98.96,0.5017612384229811,1,13,Winter,2001
2001-01-07 14:00:00,23.89,11.62,2.25,1.88,98.88,0.4166016211387071,1,14,Winter,2001
2001-01-07 15:00:00,23.39,12.07,2.22,1.24,98.84,0.3015752702252779,1,15,Winter,2001
2001-01-07 16:00:00,21.66,13.78,1.43,0.55,98.83,0.1208367772867412,1,16,Winter,2001
2001-01-07 17:00:00,17.75,17.57,1.33,0.05,98.85,0.0131030247903192,1,17,Winter,2001
2001-01-07 18:00:00,15.85,19.92,1.51,0.0,98.93,0.0772798445471563,1,18,Winter,2001
2001-01-07 19:00:00,14.58,21.83,1.7,0.0,99.01,0.0763836704657056,1,19,Winter,2001
2001-01-07 20:00:00,13.66,23.59,1.95,0.0,99.08,0.0768966886816531,1,20,Winter,2001
2001-01-07 21:00:00,12.85,25.53,2.14,0.0,99.12,0.0756311553541841,1,21,Winter,2001
2001-01-07 22:00:00,12.13,27.78,2.31,0.0,99.12,0.0735662768619178,1,22,Winter,2001
2001-01-07 23:00:00,11.49,30.02,2.46,0.0,99.08,0.0711927555081246,1,23,Winter,2001
2001-01-08 00:00:00,10.91,32.28,2.51,0.0,99.03,0.0677398832174635,1,0,Winter,2001
2001-01-08 01:00:00,10.36,34.23,2.45,0.0,99.0,0.063631932655373,1,1,Winter,2001
2001-01-08 02:00:00,9.86,36.03,2.38,0.0,98.97,0.0598854518491723,1,2,Winter,2001
2001-01-08 03:00:00,9.37,37.77,2.29,0.0,98.95,0.0561905535832067,1,3,Winter,2001
2001-01-08 04:00:00,8.88,39.46,2.2,0.0,98.96,0.0527013490319064,1,4,Winter,2001
2001-01-08 05:00:00,8.4,41.07,2.13,0.0,99.01,0.0496357839026647,1,5,Winter,2001
2001-01-08 06:00:00,7.92,42.61,2.09,0.0,99.07,0.0470151995880756,1,6,Winter,2001
2001-01-08 07:00:00,8.78,40.37,2.35,0.13,99.15,0.0946095075165801,1,7,Winter,2001
2001-01-08 08:00:00,11.71,33.32,3.37,0.7,99.22,0.1921899984179974,1,8,Winter,2001
2001-01-08 09:00:00,14.69,27.44,2.49,1.29,99.27,0.2683635050769043,1,9,Winter,2001
2001-01-08 10:00:00,19.38,20.24,2.52,1.85,99.27,0.3953407340356745,1,10,Winter,2001
2001-01-08 11:00:00,21.58,17.41,2.89,2.2,99.2,0.4859667620390939,1,11,Winter,2001
2001-01-08 12:00:00,22.59,16.01,2.98,2.45,99.09,0.5340261117083638,1,12,Winter,2001
2001-01-08 13:00:00,23.08,15.07,3.01,2.28,98.98,0.5116876691780881,1,13,Winter,2001
2001-01-08 14:00:00,23.16,14.6,2.99,1.87,98.91,0.4425766599403514,1,14,Winter,2001
2001-01-08 15:00:00,22.72,14.65,2.91,1.24,98.89,0.3321692513491663,1,15,Winter,2001
2001-01-08 16:00:00,21.11,16.04,1.89,0.56,98.93,0.1481097352423351,1,16,Winter,2001
2001-01-08 17:00:00,16.98,20.93,1.34,0.05,99.0,0.0123930897102755,1,17,Winter,2001
2001-01-08 18:00:00,15.3,23.41,1.51,0.0,99.08,0.0726187357325109,1,18,Winter,2001
2001-01-08 19:00:00,14.2,25.35,1.63,0.0,99.17,0.0706188815143656,1,19,Winter,2001
2001-01-08 20:00:00,13.22,27.35,1.75,0.0,99.22,0.0684978975731207,1,20,Winter,2001
2001-01-08 21:00:00,12.34,29.42,1.85,0.0,99.24,0.0659537832345594,1,21,Winter,2001
2001-01-08 22:00:00,11.53,31.85,1.92,0.0,99.23,0.0626925519276435,1,22,Winter,2001
2001-01-08 23:00:00,10.77,34.35,1.98,0.0,99.2,0.0593536125147035,1,23,Winter,2001
2001-01-09 00:00:00,10.11,37.05,2.03,0.0,99.18,0.0560157923334854,1,0,Winter,2001
2001-01-09 01:00:00,9.5,39.52,2.06,0.0,99.16,0.0528269140999364,1,1,Winter,2001
2001-01-09 02:00:00,8.92,41.79,2.05,0.0,99.14,0.0495648074390789,1,2,Winter,2001
2001-01-09 03:00:00,8.38,43.78,2.04,0.0,99.13,0.0467352102543401,1,3,Winter,2001
2001-01-09 04:00:00,7.88,45.74,2.04,0.0,99.13,0.0442039818901433,1,4,Winter,2001
2001-01-09 05:00:00,7.41,47.56,2.09,0.0,99.17,0.0423010048094025,1,5,Winter,2001
2001-01-09 06:00:00,6.96,49.39,2.16,0.0,99.22,0.0405771915342376,1,6,Winter,2001
2001-01-09 07:00:00,7.83,46.87,2.56,0.14,99.29,0.0875617679375136,1,7,Winter,2001
2001-01-09 08:00:00,10.67,38.98,3.83,0.78,99.37,0.1893211351527322,1,8,Winter,2001
2001-01-09 09:00:00,13.61,32.34,3.08,1.42,99.43,0.2786628693268201,1,9,Winter,2001
2001-01-09 10:00:00,18.48,21.9,2.99,2.0,99.44,0.4158902479406131,1,10,Winter,2001
2001-01-09 11:00:00,20.98,16.88,2.6,2.36,99.39,0.4889757036486745,1,11,Winter,2001
2001-01-09 12:00:00,22.08,14.69,2.29,2.6,99.3,0.524874264043001,1,12,Winter,2001
2001-01-09 13:00:00,22.68,13.23,2.05,2.43,99.2,0.492376298928415,1,13,Winter,2001
2001-01-09 14:00:00,22.83,12.41,1.95,2.01,99.12,0.414329981545793,1,14,Winter,2001
2001-01-09 15:00:00,22.46,12.22,1.97,1.38,99.09,0.3001688223157185,1,15,Winter,2001
2001-01-09 16:00:00,20.84,13.56,1.28,0.65,99.09,0.1197418697410347,1,16,Winter,2001
2001-01-09 17:00:00,17.64,16.24,1.22,0.06,99.13,0.0081249398988087,1,17,Winter,2001
2001-01-09 18:00:00,16.17,17.67,1.39,0.0,99.21,0.0769596774094931,1,18,Winter,2001
2001-01-09 19:00:00,14.9,19.19,1.49,0.0,99.27,0.0747799790322091,1,19,Winter,2001
2001-01-09 20:00:00,13.77,20.55,1.54,0.0,99.31,0.0716176912598836,1,20,Winter,2001
2001-01-09 21:00:00,12.76,21.95,1.57,0.0,99.32,0.0682752868367987,1,21,Winter,2001
2001-01-09 22:00:00,11.81,23.25,1.6,0.0,99.32,0.065208869901528,1,22,Winter,2001
2001-01-09 23:00:00,10.92,24.66,1.63,0.0,99.3,0.06224833783998,1,23,Winter,2001
2001-01-10 00:00:00,10.1,25.91,1.66,0.0,99.27,0.0596286935843822,1,0,Winter,2001
2001-01-10 01:00:00,9.35,27.24,1.71,0.0,99.24,0.0574600781455704,1,1,Winter,2001
2001-01-10 02:00:00,8.68,28.49,1.78,0.0,99.2,0.055804306075336,1,2,Winter,2001
2001-01-10 03:00:00,8.06,29.86,1.83,0.0,99.18,0.0538819220053552,1,3,Winter,2001
2001-01-10 04:00:00,7.48,31.22,1.88,0.0,99.19,0.0520591941462048,1,4,Winter,2001
2001-01-10 05:00:00,6.96,32.68,1.96,0.0,99.21,0.0506196009546778,1,5,Winter,2001
2001-01-10 06:00:00,6.47,34.32,2.03,0.0,99.28,0.0489810499741132,1,6,Winter,2001
2001-01-10 07:00:00,7.45,32.57,2.3,0.16,99.35,0.098544455604091,1,7,Winter,2001
2001-01-10 08:00:00,10.92,26.16,3.86,0.83,99.42,0.2193162459093879,1,8,Winter,2001
2001-01-10 09:00:00,13.89,21.83,3.26,1.52,99.47,0.3122574937385554,1,9,Winter,2001
2001-01-10 10:00:00,18.24,16.0,3.15,2.1,99.46,0.4387776404002329,1,10,Winter,2001
2001-01-10 11:00:00,21.69,11.43,2.88,2.5,99.37,0.5319406527951787,1,11,Winter,2001
2001-01-10 12:00:00,22.81,9.92,2.39,2.61,99.25,0.5428320698474918,1,12,Winter,2001
2001-01-10 13:00:00,23.33,9.05,2.06,2.44,99.12,0.5031037183050445,1,13,Winter,2001
2001-01-10 14:00:00,23.36,8.64,1.79,2.02,99.02,0.41286949163961,1,14,Winter,2001
2001-01-10 15:00:00,22.9,8.65,1.71,1.4,98.97,0.2917184307010697,1,15,Winter,2001
2001-01-10 16:00:00,21.06,10.44,1.09,0.67,98.97,0.1103624401422071,1,16,Winter,2001
2001-01-10 17:00:00,17.47,12.42,1.28,0.07,98.99,0.014269711548694,1,17,Winter,2001
2001-01-10 18:00:00,15.5,13.55,1.49,0.0,99.05,0.0815673261971886,1,18,Winter,2001
2001-01-10 19:00:00,14.02,14.81,1.59,0.0,99.11,0.0784950353714807,1,19,Winter,2001
2001-01-10 20:00:00,12.87,15.98,1.65,0.0,99.16,0.0752969291179726,1,20,Winter,2001
2001-01-10 21:00:00,11.93,16.88,1.67,0.0,99.17,0.0720688294307769,1,21,Winter,2001
2001-01-10 22:00:00,11.06,17.88,1.7,0.0,99.14,0.0692021880018222,1,22,Winter,2001
2001-01-10 23:00:00,10.26,18.72,1.76,0.0,99.09,0.067207999230215,1,23,Winter,2001
2001-01-11 00:00:00,9.51,19.68,1.81,0.0,99.05,0.0650474288228899,1,0,Winter,2001
2001-01-11 01:00:00,8.79,20.65,1.87,0.0,99.01,0.0630873109739835,1,1,Winter,2001
2001-01-11 02:00:00,8.14,21.72,1.95,0.0,98.96,0.0614795618949018,1,2,Winter,2001
2001-01-11 03:00:00,7.49,22.85,2.01,0.0,98.93,0.0595103938673707,1,3,Winter,2001
2001-01-11 04:00:00,6.92,23.75,2.02,0.0,98.92,0.0573510373313928,1,4,Winter,2001
2001-01-11 05:00:00,6.42,24.59,1.98,0.0,98.95,0.0549312178882827,1,5,Winter,2001
2001-01-11 06:00:00,6.05,25.24,1.94,0.0,99.0,0.0530622345690722,1,6,Winter,2001
2001-01-11 07:00:00,7.4,22.86,2.05,0.17,99.06,0.1023325493554192,1,7,Winter,2001
2001-01-11 08:00:00,11.23,17.67,3.56,0.86,99.12,0.2317198385489079,1,8,Winter,2001
2001-01-11 09:00:00,14.37,14.49,2.81,1.57,99.16,0.3201208243334657,1,9,Winter,2001
2001-01-11 10:00:00,18.82,10.84,2.15,2.14,99.14,0.4202808337945173,1,10,Winter,2001
2001-01-11 11:00:00,22.59,8.07,1.88,2.5,99.06,0.500588656042337,1,11,Winter,2001
2001-01-11 12:00:00,23.89,7.29,1.91,2.59,98.97,0.5285827167577434,1,12,Winter,2001
2001-01-11 13:00:00,24.53,6.85,1.78,2.42,98.87,0.4958844300457075,1,13,Winter,2001
2001-01-11 14:00:00,24.67,6.74,1.6,2.01,98.77,0.4089927827115022,1,14,Winter,2001
2001-01-11 15:00:00,24.3,6.83,1.39,1.38,98.72,0.2731811732811763,1,15,Winter,2001
2001-01-11 16:00:00,22.89,8.57,0.83,0.65,98.71,0.0888212774800475,1,16,Winter,2001
2001-01-11 18:00:00,19.76,9.71,0.85,0.0,98.77,0.0720106627015648,1,18,Winter,2001
2001-01-11 19:00:00,19.18,9.85,0.88,0.0,98.83,0.0720917512296865,1,19,Winter,2001
2001-01-11 20:00:00,18.61,10.07,0.94,0.0,98.87,0.073372775833154,1,20,Winter,2001
2001-01-11 21:00:00,17.95,10.42,1.04,0.0,98.87,0.0757566910026745,1,21,Winter,2001
2001-01-11 22:00:00,17.15,10.87,1.14,0.0,98.85,0.0772315577237996,1,22,Winter,2001
2001-01-11 23:00:00,16.31,11.38,1.22,0.0,98.82,0.0773952334861005,1,23,Winter,2001
2001-01-12 00:00:00,15.61,11.9,1.26,0.0,98.8,0.0763508971967674,1,0,Winter,2001
2001-01-12 01:00:00,14.97,12.3,1.27,0.0,98.77,0.0745568235772007,1,1,Winter,2001
