datetime,T,RH,WS,Rs,P,ETo_hourly_mm
2001-01-01 00:00:00,10.1,47.49,1.27,0.0,98.41,0.060458587962698256
2001-01-01 01:00:00,9.13,56.37,1.3,0.0,98.36,0.05171760061958808
2001-01-01 02:00:00,8.29,69.43,1.37,0.0,98.35,0.040589304571772504
2001-01-01 03:00:00,7.69,83.54,1.49,0.0,98.35,0.029012952134787447
2001-01-01 04:00:00,7.31,95.58,1.59,0.0,98.37,0.01855871022629078
2001-01-01 05:00:00,7.73,100.0,1.47,0.0,98.4,0.015074479405299756
2001-01-01 06:00:00,7.99,100.0,1.61,0.0,98.49,0.014888362057798957
2001-01-01 07:00:00,8.87,98.0,2.41,0.14,98.57,0.03452434358931089
2001-01-01 08:00:00,10.81,87.92,3.38,0.53,98.63,0.10088018262028278
2001-01-01 09:00:00,13.54,76.13,3.59,0.77,98.69,0.16806791939809623
2001-01-01 10:00:00,16.1,63.87,3.81,0.94,98.71,0.24231365994172824
2001-01-01 11:00:00,18.17,52.61,3.89,1.04,98.67,0.3456001332076443
2001-01-01 12:00:00,19.21,46.01,3.89,1.18,98.6,0.25399317250199444
2001-01-01 13:00:00,19.59,43.53,4.05,0.92,98.54,0.2826407332874277
2001-01-01 14:00:00,19.48,43.4,4.21,0.77,98.51,0.27177035587950027
2001-01-01 15:00:00,18.93,44.69,4.22,0.53,98.51,0.23397523423107464
2001-01-01 16:00:00,17.89,47.79,3.6,0.23,98.52,0.16836585717264907
2001-01-01 17:00:00,15.87,54.95,1.93,0.0,98.55,0.07983846318855117
2001-01-01 18:00:00,15.32,57.69,1.96,0.0,98.62,0.07536057568066996
2001-01-01 19:00:00,14.56,61.38,1.83,0.0,98.68,0.0662533751376915
2001-01-01 20:00:00,13.7,65.93,1.65,0.0,98.73,0.055997953760946455
2001-01-01 21:00:00,12.43,72.86,1.43,0.0,98.74,0.04356166567803143
2001-01-01 22:00:00,11.62,78.01,1.28,0.0,98.75,0.036154817082113926
2001-01-01 23:00:00,10.93,82.75,1.17,0.0,98.75,0.03059644162349737
2001-01-02 00:00:00,10.34,86.94,1.1,0.0,98.75,0.026477918675432827
2001-01-02 01:00:00,9.82,90.82,1.05,0.0,98.77,0.023132077572019537
2001-01-02 02:00:00,9.34,94.23,1.03,0.0,98.8,0.020463278810533034
2001-01-02 03:00:00,8.94,96.69,1.04,0.0,98.82,0.018601782541219844
2001-01-02 04:00:00,8.66,97.87,1.03,0.0,98.85,0.017699153799925465
2001-01-02 05:00:00,8.46,97.97,1.04,0.0,98.9,0.017538747624521622
2001-01-02 06:00:00,8.26,97.78,1.06,0.0,98.95,0.017559527099172745
2001-01-02 07:00:00,9.07,91.09,0.97,0.13,99.0,0.04264698979594294
2001-01-02 08:00:00,11.88,74.41,2.06,0.57,99.05,0.13398903283675645
2001-01-02 09:00:00,15.04,58.29,1.88,0.93,99.11,0.2330690514254067
2001-01-02 10:00:00,18.45,42.4,1.91,1.22,99.13,0.34805631770958484
2001-01-02 11:00:00,19.93,36.68,1.42,1.76,99.11,0.5809156551707161
2001-01-02 12:00:00,20.91,32.84,1.01,2.2,99.03,0.316497275151104
2001-01-02 13:00:00,21.45,30.32,0.65,1.99,98.96,0.41611119325215373
2001-01-02 14:00:00,21.53,29.06,0.5,1.57,98.92,0.35998747786668395
2001-01-02 15:00:00,21.15,29.04,0.9,0.98,98.9,0.26716729562067365
2001-01-02 16:00:00,19.74,31.41,0.83,0.37,98.91,0.1454294715517542
2001-01-02 17:00:00,17.23,36.94,1.06,0.0,98.94,0.07816527475112454
2001-01-02 18:00:00,15.8,40.48,1.23,0.0,99.0,0.0779952897530187
2001-01-02 19:00:00,14.67,43.65,1.31,0.0,99.06,0.07488203404011652
2001-01-02 20:00:00,13.81,46.26,1.33,0.0,99.08,0.07093558136069497
2001-01-02 21:00:00,13.18,48.42,1.33,0.0,99.09,0.06744249779348034
2001-01-02 22:00:00,12.69,50.1,1.32,0.0,99.09,0.06454218744612997
2001-01-02 23:00:00,12.24,51.59,1.28,0.0,99.07,0.061266095408091394
2001-01-03 00:00:00,11.88,53.05,1.25,0.0,99.04,0.058546438212345814
2001-01-03 01:00:00,11.56,54.53,1.2,0.0,99.03,0.05553663230282473
2001-01-03 02:00:00,11.05,56.75,1.2,0.0,99.01,0.052770118610016965
2001-01-03 03:00:00,10.39,59.8,1.23,0.0,99.01,0.04970527478945566
2001-01-03 04:00:00,9.85,62.79,1.24,0.0,99.02,0.046551449796858144
2001-01-03 05:00:00,9.46,65.57,1.24,0.0,99.08,0.04370629587905376
2001-01-03 06:00:00,9.14,68.14,1.23,0.0,99.16,0.04106267055896387
2001-01-03 07:00:00,9.69,66.77,1.07,0.15,99.24,0.06426147021543208
2001-01-03 08:00:00,12.62,55.88,1.93,0.68,99.31,0.17829304028548734
2001-01-03 09:00:00,15.23,47.46,1.64,1.16,99.37,0.2888095972020652
2001-01-03 10:00:00,19.1,35.21,1.23,1.53,99.36,0.4233099969374417
2001-01-03 11:00:00,20.63,30.76,1.15,2.06,99.28,0.6914835848735693
2001-01-03 12:00:00,21.6,27.78,1.16,2.28,99.18,0.33049832488570113
2001-01-03 13:00:00,22.2,25.63,1.37,2.04,99.07,0.45044216331776094
2001-01-03 14:00:00,22.3,24.4,1.72,1.58,99.02,0.4076602209312144
2001-01-03 15:00:00,21.8,24.18,2.04,0.96,99.0,0.3147172958867615
2001-01-03 16:00:00,19.66,26.83,1.18,0.35,98.99,0.16169442124686337
2001-01-03 17:00:00,16.33,32.57,1.27,0.0,99.01,0.08934371366562098
2001-01-03 18:00:00,14.92,35.21,1.37,0.0,99.07,0.08665983805510588
2001-01-03 19:00:00,13.83,37.8,1.45,0.0,99.12,0.08370486533243385
2001-01-03 20:00:00,12.89,40.74,1.48,0.0,99.15,0.07900765550502291
2001-01-03 21:00:00,12.1,43.81,1.46,0.0,99.15,0.07325643147079162
2001-01-03 22:00:00,11.51,46.59,1.4,0.0,99.14,0.06753802888600693
2001-01-03 23:00:00,11.18,48.56,1.34,0.0,99.1,0.06346249587382068
2001-01-04 00:00:00,11.02,49.67,1.28,0.0,99.07,0.06068269593224383
2001-01-04 01:00:00,10.92,50.35,1.21,0.0,99.04,0.058230819501647296
2001-01-04 02:00:00,10.7,51.46,1.14,0.0,99.04,0.055257694108475135
2001-01-04 03:00:00,10.34,53.09,1.1,0.0,99.04,0.05242591044190362
2001-01-04 04:00:00,9.88,55.14,1.11,0.0,99.05,0.05029142308512782
2001-01-04 05:00:00,9.26,57.93,1.18,0.0,99.1,0.04849160108800725
2001-01-04 06:00:00,8.65,60.97,1.23,0.0,99.17,0.04600597419147356
2001-01-04 07:00:00,8.89,60.6,1.12,0.15,99.25,0.06779581924115066
2001-01-04 08:00:00,12.04,49.7,1.98,0.75,99.32,0.19427995344265148
2001-01-04 09:00:00,14.68,42.14,1.76,1.37,99.36,0.32920819500067156
2001-01-04 10:00:00,18.64,30.25,1.76,1.89,99.35,0.5072144390436546
2001-01-04 11:00:00,20.53,24.64,2.32,2.21,99.29,0.7448854515262898
2001-01-04 12:00:00,21.64,22.01,2.59,2.31,99.2,0.3757766443383137
2001-01-04 13:00:00,22.28,20.39,2.8,2.11,99.11,0.501925927443682
2001-01-04 14:00:00,22.32,19.8,2.78,1.67,99.05,0.4593910750653956
2001-01-04 15:00:00,21.72,19.92,2.57,1.06,99.06,0.35653611753359427
2001-01-04 16:00:00,19.38,22.95,1.39,0.42,99.06,0.1867161403274261
2001-01-04 17:00:00,15.76,29.03,1.34,0.0,99.1,0.09475967865757186
2001-01-04 18:00:00,14.4,31.8,1.42,0.0,99.15,0.09094868384464327
2001-01-04 19:00:00,13.28,34.53,1.48,0.0,99.2,0.08687193132642734
2001-01-04 20:00:00,12.42,36.87,1.48,0.0,99.23,0.08197498423723988
2001-01-04 21:00:00,11.85,38.63,1.45,0.0,99.24,0.07772666579536944
2001-01-04 22:00:00,11.41,40.12,1.42,0.0,99.24,0.07424093463667225
2001-01-04 23:00:00,10.94,41.62,1.4,0.0,99.21,0.0710641311375148
2001-01-05 00:00:00,10.4,43.51,1.39,0.0,99.17,0.06771995524038261
2001-01-05 01:00:00,9.98,44.86,1.39,0.0,99.14,0.06549492441888674
2001-01-05 02:00:00,9.57,46.38,1.37,0.0,99.12,0.06271949833017179
2001-01-05 03:00:00,9.09,48.17,1.37,0.0,99.11,0.0600935332377913
2001-01-05 04:00:00,8.5,50.27,1.39,0.0,99.09,0.057445470737303904
2001-01-05 05:00:00,7.86,52.81,1.42,0.0,99.11,0.05454142704050908
2001-01-05 06:00:00,7.36,54.82,1.43,0.0,99.16,0.052035275752959596
2001-01-05 07:00:00,8.11,52.56,1.26,0.15,99.21,0.07423228104828333
2001-01-05 08:00:00,11.86,41.13,2.3,0.73,99.28,0.20518012581621284
2001-01-05 09:00:00,14.65,34.39,2.01,1.3,99.31,0.3301736486825366
2001-01-05 10:00:00,18.65,25.33,1.75,1.74,99.29,0.48616901705908444
2001-01-05 11:00:00,20.57,20.63,1.66,2.22,99.21,0.7670055051603374
2001-01-05 12:00:00,21.69,18.26,1.5,2.35,99.11,0.34173805954589914
2001-01-05 13:00:00,22.39,16.66,1.4,2.14,99.0,0.4761343479355915
2001-01-05 14:00:00,22.58,15.76,1.38,1.7,98.91,0.4309929364130434
2001-01-05 15:00:00,22.14,15.76,1.52,1.08,98.86,0.3315772544944526
2001-01-05 16:00:00,20.26,18.09,0.86,0.39,98.86,0.16504555877139518
2001-01-05 17:00:00,17.87,20.23,1.04,0.01,98.89,0.09785351157611301
2001-01-05 18:00:00,16.64,21.97,1.17,0.0,98.96,0.09757638025651895
2001-01-05 19:00:00,15.26,24.09,1.33,0.0,98.99,0.09857226900133206
2001-01-05 20:00:00,14.18,25.94,1.39,0.0,99.03,0.09576371092905828
2001-01-05 21:00:00,13.28,27.72,1.43,0.0,99.06,0.09263471450239452
2001-01-05 22:00:00,12.37,29.64,1.47,0.0,99.04,0.08924917639399772
2001-01-05 23:00:00,11.52,31.45,1.49,0.0,99.0,0.08546765772298875
2001-01-06 00:00:00,10.75,33.34,1.52,0.0,98.97,0.0821837192797462
2001-01-06 01:00:00,9.86,35.76,1.56,0.0,98.95,0.07830789960086434
2001-01-06 02:00:00,8.95,38.42,1.64,0.0,98.9,0.0751248740862577
2001-01-06 03:00:00,8.26,40.68,1.72,0.0,98.87,0.07278832748007787
2001-01-06 04:00:00,7.64,43.03,1.85,0.0,98.85,0.07140675166032859
2001-01-06 05:00:00,7.14,44.86,1.9,0.0,98.89,0.0691034906334575
2001-01-06 06:00:00,6.66,46.25,1.86,0.0,98.99,0.06568319991143749
2001-01-06 07:00:00,8.02,41.57,2.17,0.17,99.05,0.10275342575447328
2001-01-06 08:00:00,11.73,31.73,4.16,0.83,99.07,0.2540105788824669
2001-01-06 09:00:00,14.68,25.7,3.49,1.47,99.1,0.38641627568429265
2001-01-06 10:00:00,19.4,18.0,2.85,2.03,99.09,0.5832275188257287
2001-01-06 11:00:00,21.54,14.64,1.97,2.32,99.0,0.8380943406619427
2001-01-06 12:00:00,22.35,13.51,1.65,2.4,98.88,0.35143866704837523
2001-01-06 13:00:00,22.76,12.88,1.72,2.2,98.79,0.5024156901988978
2001-01-06 14:00:00,22.75,12.65,1.7,1.75,98.72,0.456553975680501
2001-01-06 15:00:00,22.11,12.97,1.43,1.12,98.69,0.3385243289743393
2001-01-06 16:00:00,20.25,15.61,0.78,0.42,98.72,0.16859257626152252
2001-01-06 17:00:00,18.14,16.52,1.04,0.02,98.75,0.1043660406798532
2001-01-06 18:00:00,16.64,18.0,1.26,0.0,98.81,0.10653555072863788
2001-01-06 19:00:00,15.36,19.55,1.36,0.0,98.86,0.10546983184997245
2001-01-06 20:00:00,14.07,21.35,1.43,0.0,98.88,0.10225780592595017
2001-01-06 21:00:00,12.74,23.5,1.51,0.0,98.89,0.09860828706194523
2001-01-06 22:00:00,11.85,25.14,1.52,0.0,98.87,0.09422896882280823
2001-01-06 23:00:00,11.26,26.49,1.51,0.0,98.85,0.0905318850802704
2001-01-07 00:00:00,10.68,27.9,1.49,0.0,98.82,0.08658198868344437
2001-01-07 01:00:00,10.11,29.49,1.49,0.0,98.81,0.08324183862249766
2001-01-07 02:00:00,9.57,30.97,1.48,0.0,98.8,0.0798829165967131
2001-01-07 03:00:00,8.97,32.8,1.48,0.0,98.78,0.07640379150084277
2001-01-07 04:00:00,8.52,34.37,1.46,0.0,98.77,0.07314209865748256
2001-01-07 05:00:00,8.24,35.63,1.42,0.0,98.8,0.07019962207847932
2001-01-07 06:00:00,8.11,36.55,1.38,0.0,98.86,0.06802519363097213
2001-01-07 07:00:00,8.69,35.87,1.19,0.15,98.92,0.08767678819509775
2001-01-07 08:00:00,11.96,29.29,1.73,0.7,98.96,0.20867516164373381
2001-01-07 09:00:00,14.42,25.24,1.49,1.2,98.99,0.31770046654018685
2001-01-07 10:00:00,18.56,18.5,2.27,1.62,98.97,0.4824231238785457
2001-01-07 11:00:00,20.4,16.16,2.5,2.22,98.9,0.7786440385771912
2001-01-07 12:00:00,21.2,15.55,2.53,2.22,98.8,0.36384452829379565
2001-01-07 13:00:00,21.59,15.41,2.6,1.99,98.7,0.4803936480495614
2001-01-07 14:00:00,21.54,15.82,2.7,1.54,98.65,0.4367834442905808
2001-01-07 15:00:00,20.92,16.69,2.73,0.94,98.63,0.3426152724932065
2001-01-07 16:00:00,18.73,19.56,1.59,0.34,98.63,0.18365615056028037
2001-01-07 17:00:00,14.85,25.49,1.49,0.01,98.66,0.10375972546597297
2001-01-07 18:00:00,13.64,28.1,1.76,0.0,98.74,0.10508875113883553
2001-01-07 19:00:00,12.82,30.21,1.97,0.0,98.82,0.10631368510535319
2001-01-07 20:00:00,11.98,32.74,2.02,0.0,98.89,0.10141017949705974
2001-01-07 21:00:00,11.1,35.79,1.86,0.0,98.91,0.09016282992922396
2001-01-07 22:00:00,10.3,39.14,1.65,0.0,98.91,0.07844793152317739
2001-01-07 23:00:00,9.67,42.13,1.45,0.0,98.87,0.0687427121975126
2001-01-08 00:00:00,9.25,44.4,1.33,0.0,98.83,0.0627756992423519
2001-01-08 01:00:00,8.95,46.12,1.28,0.0,98.79,0.05948319053980833
2001-01-08 02:00:00,8.61,47.75,1.27,0.0,98.76,0.057210494487513995
2001-01-08 03:00:00,8.2,49.51,1.25,0.0,98.73,0.05454752493944261
2001-01-08 04:00:00,7.88,50.9,1.24,0.0,98.73,0.05263829955220068
2001-01-08 05:00:00,7.75,51.38,1.2,0.0,98.77,0.051226243643656466
2001-01-08 06:00:00,7.71,51.4,1.15,0.0,98.84,0.050132664951205295
2001-01-08 07:00:00,8.36,48.93,0.97,0.12,98.92,0.06760091530950783
2001-01-08 08:00:00,10.96,40.75,1.31,0.62,98.98,0.1697665280436496
2001-01-08 09:00:00,13.36,34.6,0.69,1.16,99.04,0.2799941061433686
2001-01-08 10:00:00,17.29,25.52,2.14,1.59,99.04,0.4431703500442146
2001-01-08 11:00:00,18.76,22.96,2.59,1.81,98.98,0.6154806218710858
2001-01-08 12:00:00,19.56,21.75,2.69,2.21,98.89,0.3525676625659857
2001-01-08 13:00:00,19.93,21.17,2.73,1.98,98.79,0.4528346891857643
2001-01-08 14:00:00,19.96,21.05,2.75,1.54,98.73,0.4102855075054497
2001-01-08 15:00:00,19.49,21.6,2.74,0.93,98.72,0.31824213730622636
2001-01-08 16:00:00,17.55,24.4,1.65,0.32,98.76,0.17046382240008653
2001-01-08 17:00:00,13.85,31.04,1.38,0.02,98.82,0.09174563455717576
2001-01-08 18:00:00,12.55,33.83,1.54,0.0,98.92,0.0874783873656033
2001-01-08 19:00:00,11.58,36.2,1.62,0.0,98.99,0.08448345769613232
2001-01-08 20:00:00,10.69,38.43,1.66,0.0,99.04,0.0805952436227206
2001-01-08 21:00:00,9.86,40.5,1.63,0.0,99.05,0.07532287709854174
2001-01-08 22:00:00,9.12,42.56,1.56,0.0,99.05,0.06962419833502526
2001-01-08 23:00:00,8.48,44.29,1.48,0.0,99.02,0.06458339502803383
2001-01-09 00:00:00,7.96,45.72,1.42,0.0,98.99,0.06078485077876738
2001-01-09 01:00:00,7.55,47.01,1.38,0.0,98.97,0.05793464600403059
2001-01-09 02:00:00,7.2,48.14,1.35,0.0,98.95,0.055648457195740055
2001-01-09 03:00:00,6.88,49.2,1.33,0.0,98.93,0.05374714634495309
2001-01-09 04:00:00,6.54,50.53,1.32,0.0,98.93,0.051841901858411026
2001-01-09 05:00:00,6.17,51.86,1.33,0.0,98.98,0.05028339514483412
2001-01-09 06:00:00,5.72,53.7,1.35,0.0,99.04,0.04837478096337931
2001-01-09 07:00:00,6.38,51.33,1.24,0.14,99.09,0.06887587635115344
2001-01-09 08:00:00,9.84,40.59,2.41,0.68,99.16,0.18592323560909
2001-01-09 09:00:00,12.47,34.0,2.0,1.24,99.22,0.2993339304144498
2001-01-09 10:00:00,16.46,25.93,1.57,1.73,99.22,0.4545026361679443
2001-01-09 11:00:00,18.36,21.85,1.36,2.22,99.17,0.7242845017419324
2001-01-09 12:00:00,19.78,18.4,1.19,2.25,99.08,0.3106979674649254
2001-01-09 13:00:00,20.84,15.54,1.51,2.05,98.99,0.4516056695429115
2001-01-09 14:00:00,21.16,14.28,1.88,1.62,98.92,0.42341525401807384
2001-01-09 15:00:00,20.68,14.32,2.02,1.01,98.9,0.33101015779792986
2001-01-09 16:00:00,17.92,17.55,1.12,0.4,98.91,0.17131060452770122
2001-01-09 17:00:00,14.91,21.36,1.41,0.02,98.95,0.10719192301211773
2001-01-09 18:00:00,13.62,23.95,1.48,0.0,99.02,0.0998444410804198
2001-01-09 19:00:00,12.76,26.21,1.49,0.0,99.09,0.09492848411098416
2001-01-09 20:00:00,12.09,28.3,1.48,0.0,99.11,0.09020845645096993
2001-01-09 21:00:00,11.67,29.91,1.44,0.0,99.12,0.08589666829458213
2001-01-09 22:00:00,11.45,30.93,1.35,0.0,99.12,0.08124129299950025
2001-01-09 23:00:00,11.24,31.72,1.28,0.0,99.1,0.07759062652905534
2001-01-10 00:00:00,10.88,32.72,1.23,0.0,99.09,0.07410639179323071
2001-01-10 01:00:00,10.4,34.03,1.23,0.0,99.06,0.07174705469132296
2001-01-10 02:00:00,9.8,35.41,1.28,0.0,99.02,0.07055979444726936
2001-01-10 03:00:00,9.19,36.88,1.34,0.0,98.99,0.06944292165270981
2001-01-10 04:00:00,8.61,38.35,1.39,0.0,98.97,0.06801659862678958
2001-01-10 05:00:00,7.91,40.23,1.47,0.0,99.0,0.06655948931924617
2001-01-10 06:00:00,7.15,42.4,1.53,0.0,99.07,0.06408056539443395
2001-01-10 07:00:00,7.41,41.53,1.45,0.16,99.14,0.08614618532796751
2001-01-10 08:00:00,11.36,31.97,2.36,0.79,99.21,0.22438045388373565
2001-01-10 09:00:00,14.0,26.8,2.77,1.44,99.25,0.36516156992708254
2001-01-10 10:00:00,17.6,19.86,1.64,1.97,99.25,0.5292599716558715
2001-01-10 11:00:00,20.44,13.58,1.2,2.3,99.18,0.8153366761279465
2001-01-10 12:00:00,21.45,11.76,1.35,2.53,99.07,0.3430886232014184
2001-01-10 13:00:00,21.83,10.99,1.34,2.31,98.96,0.4999247783458673
2001-01-10 14:00:00,21.71,10.75,1.42,1.86,98.87,0.45790583133778145
2001-01-10 15:00:00,21.11,11.02,1.51,1.21,98.82,0.3529395445016886
2001-01-10 16:00:00,18.84,14.0,0.9,0.48,98.81,0.18199020718524347
2001-01-10 17:00:00,16.15,15.3,1.17,0.02,98.83,0.10688943321881084
2001-01-10 18:00:00,14.73,16.77,1.29,0.0,98.89,0.10346578128870036
2001-01-10 19:00:00,13.53,18.34,1.37,0.0,98.94,0.10139530725454352
2001-01-10 20:00:00,12.4,20.08,1.44,0.0,98.97,0.09860964336619418
2001-01-10 21:00:00,11.37,21.97,1.5,0.0,98.98,0.09538355738350447
2001-01-10 22:00:00,10.29,23.98,1.55,0.0,98.96,0.09137525829383497
2001-01-10 23:00:00,9.23,26.15,1.59,0.0,98.91,0.08689948282153155
2001-01-11 00:00:00,8.34,28.19,1.63,0.0,98.87,0.08312331993338772
2001-01-11 01:00:00,7.61,30.22,1.68,0.0,98.82,0.0801311275781072
2001-01-11 02:00:00,6.94,32.26,1.74,0.0,98.78,0.07751695608504941
2001-01-11 03:00:00,6.4,33.96,1.84,0.0,98.74,0.07644620878200264
2001-01-11 04:00:00,5.96,35.52,1.95,0.0,98.72,0.07583283842473716
2001-01-11 05:00:00,5.62,36.89,2.04,0.0,98.75,0.07514777135362896
2001-01-11 06:00:00,5.33,38.2,2.1,0.0,98.8,0.07401341374734453
2001-01-11 07:00:00,6.83,34.78,2.41,0.16,98.86,0.10836707462804386
2001-01-11 08:00:00,10.63,26.9,4.13,0.79,98.93,0.24763204684523765
2001-01-11 09:00:00,13.71,21.97,3.33,1.44,98.96,0.3759172236607692
2001-01-11 10:00:00,18.23,15.25,2.48,1.98,98.96,0.5583885141987859
2001-01-11 11:00:00,21.15,10.88,1.45,2.31,98.88,0.8434097961088151
2001-01-11 12:00:00,22.21,9.53,1.03,2.47,98.78,0.32316802721664495
2001-01-11 13:00:00,22.83,8.72,0.93,2.25,98.68,0.48629477185629577
2001-01-11 14:00:00,22.98,8.29,0.97,1.81,98.6,0.44558266207453745
2001-01-11 15:00:00,22.52,8.35,0.97,1.18,98.54,0.33624751598063113
2001-01-11 16:00:00,20.86,10.2,0.61,0.48,98.53,0.17716921509425088
2001-01-11 17:00:00,18.87,10.74,0.8,0.02,98.54,0.09830148738225918
2001-01-11 18:00:00,17.53,11.38,1.05,0.0,98.58,0.10566646787403007
2001-01-11 19:00:00,16.22,12.19,1.25,0.0,98.62,0.11165846315302123
2001-01-11 20:00:00,15.12,13.09,1.36,0.0,98.65,0.11239541108117411
2001-01-11 21:00:00,14.08,14.1,1.44,0.0,98.67,0.11125008663120983
2001-01-11 22:00:00,13.14,15.09,1.5,0.0,98.65,0.10928332803374176
2001-01-11 23:00:00,12.23,16.24,1.51,0.0,98.62,0.10502837197967614
2001-01-12 00:00:00,11.23,17.46,1.53,0.0,98.6,0.10082238414834059
2001-01-12 01:00:00,10.42,18.55,1.53,0.0,98.57,0.0967456986382426
2001-01-12 02:00:00,10.06,19.13,1.53,0.0,98.56,0.09486534937096402
2001-01-12 03:00:00,9.76,19.51,1.56,0.0,98.53,0.09445153605039182
2001-01-12 04:00:00,9.13,20.22,1.6,0.0,98.53,0.09282559350170559
2001-01-12 05:00:00,8.41,21.09,1.63,0.0,98.56,0.09034715472279888
2001-01-12 06:00:00,8.13,21.22,1.6,0.0,98.62,0.08831441747701879
2001-01-12 07:00:00,9.27,19.52,1.45,0.17,98.68,0.11462614807516293
2001-01-12 08:00:00,13.39,14.97,2.42,0.84,98.77,0.27767537926897323
2001-01-12 09:00:00,15.91,12.82,1.9,1.51,98.83,0.41593055739844453
2001-01-12 10:00:00,19.61,10.22,0.56,2.05,98.86,0.5785598252460972
2001-01-12 11:00:00,22.51,8.61,1.3,2.36,98.84,0.8970389998532101
2001-01-12 12:00:00,23.41,8.31,1.71,2.41,98.78,0.3568053052051258
2001-01-12 13:00:00,23.79,8.28,2.16,2.22,98.72,0.5370886484421086
2001-01-12 14:00:00,23.74,8.47,2.51,1.78,98.69,0.5084902487736291
2001-01-12 15:00:00,23.16,8.82,2.59,1.16,98.69,0.4115325890067693
2001-01-12 16:00:00,20.51,11.75,1.32,0.46,98.72,0.21098053474954817
2001-01-12 17:00:00,16.9,13.59,1.45,0.02,98.78,0.12579506428043216
2001-01-12 18:00:00,15.58,14.35,1.55,0.0,98.86,0.12162147548101873
2001-01-12 19:00:00,14.56,15.43,1.59,0.0,98.93,0.11816948313430777
2001-01-12 20:00:00,13.7,16.52,1.61,0.0,98.98,0.11437564336729127
2001-01-12 21:00:00,12.93,17.59,1.61,0.0,99.01,0.11015052810337539
2001-01-12 22:00:00,12.18,18.6,1.6,0.0,99.02,0.10576636036856682
2001-01-12 23:00:00,11.52,19.66,1.58,0.0,99.01,0.10138895967514915
2001-01-13 00:00:00,10.92,20.57,1.57,0.0,98.99,0.09787323446783594
2001-01-13 01:00:00,10.41,21.28,1.55,0.0,98.99,0.09462255440280541
2001-01-13 02:00:00,9.97,22.04,1.52,0.0,98.97,0.09129393519848411
2001-01-13 03:00:00,9.62,22.7,1.49,0.0,98.95,0.08844868354401328
2001-01-13 04:00:00,9.3,23.33,1.46,0.0,98.95,0.08579764712572364
2001-01-13 05:00:00,9.06,23.85,1.42,0.0,98.99,0.08323986076776897
2001-01-13 06:00:00,8.84,24.23,1.39,0.0,99.05,0.0812413855579496
2001-01-13 07:00:00,9.44,23.54,1.19,0.15,99.1,0.10027055280882993
2001-01-13 08:00:00,12.57,19.35,1.67,0.76,99.16,0.23380769835980036
2001-01-13 09:00:00,14.9,16.73,1.43,1.42,99.21,0.3728300982561713
2001-01-13 10:00:00,18.99,13.41,1.56,1.97,99.2,0.5608709700861801
2001-01-13 11:00:00,21.24,12.29,2.52,2.29,99.14,0.8292546612925337
2001-01-13 12:00:00,22.06,12.1,2.47,2.47,99.04,0.39078232525830725
2001-01-13 13:00:00,22.45,12.1,2.39,2.27,98.96,0.5315131317958526
2001-01-13 14:00:00,22.49,12.35,2.34,1.84,98.91,0.4910336903984911
2001-01-13 15:00:00,21.97,12.99,2.25,1.21,98.88,0.38644681081608484
2001-01-13 16:00:00,19.28,15.97,1.14,0.5,98.88,0.19746205290464952
2001-01-13 17:00:00,16.55,19.13,1.35,0.03,98.9,0.11412856432940875
2001-01-13 18:00:00,15.44,21.19,1.43,0.0,98.96,0.10691538997848829
2001-01-13 19:00:00,14.65,22.97,1.45,0.0,99.03,0.1030987981871965
2001-01-13 20:00:00,14.06,24.57,1.44,0.0,99.08,0.09896101938594787
2001-01-13 21:00:00,13.71,25.75,1.38,0.0,99.1,0.09419373490658303
2001-01-13 22:00:00,13.52,26.58,1.27,0.0,99.09,0.08843483503676268
2001-01-13 23:00:00,13.37,27.25,1.13,0.0,99.06,0.08180316019341635
2001-01-14 00:00:00,13.12,28.0,1.01,0.0,99.01,0.07568025574966131
2001-01-14 01:00:00,12.77,28.85,0.91,0.0,98.97,0.07015261832845826
2001-01-14 02:00:00,12.42,29.62,0.88,0.0,98.93,0.06761104827799587
2001-01-14 03:00:00,12.0,30.55,0.93,0.0,98.9,0.067947351628903
2001-01-14 04:00:00,11.49,31.59,0.99,0.0,98.89,0.06824679162685522
2001-01-14 05:00:00,10.88,32.91,1.09,0.0,98.92,0.06929242010513266
2001-01-14 06:00:00,10.21,34.43,1.2,0.0,98.97,0.06999321772182174
2001-01-14 07:00:00,10.18,34.52,1.21,0.16,99.04,0.09556202780467293
2001-01-14 08:00:00,13.13,28.53,1.64,0.8,99.11,0.2321136879383516
2001-01-14 09:00:00,15.64,24.18,1.93,1.48,99.17,0.3873439239702589
2001-01-14 10:00:00,19.41,18.63,0.41,2.04,99.16,0.5564835579838038
2001-01-14 11:00:00,22.47,14.84,1.23,2.36,99.08,0.8620236350056117
2001-01-14 12:00:00,23.59,13.74,1.46,2.46,98.97,0.36302085968108194
2001-01-14 13:00:00,24.11,13.15,1.59,2.27,98.86,0.5250137305061932
2001-01-14 14:00:00,24.14,12.96,1.63,1.84,98.79,0.4836170615687953
2001-01-14 15:00:00,23.61,13.15,1.48,1.22,98.75,0.37009310761249564
2001-01-14 16:00:00,21.26,15.42,0.91,0.5,98.74,0.1948750166346125
2001-01-14 17:00:00,18.98,17.47,1.14,0.03,98.75,0.11287482802390203
2001-01-14 18:00:00,17.74,18.98,1.26,0.0,98.82,0.10865569033741773
2001-01-14 19:00:00,16.72,20.34,1.32,0.0,98.87,0.1068942032901004
